onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.018	120.013	Fixation+	n/a	n/a	40.148
123.989	n/a	Response	3.957	5	164.119
124.011	120.013	Fixation+	n/a	n/a	164.141
248.436	n/a	Response	4.411	6	288.566
248.467	120.013	Fixation+	n/a	n/a	288.597
372.21	n/a	Response	3.729	7	412.34
372.228	120.013	Fixation+	n/a	n/a	412.358
494.531	n/a	Response	2.29	7	534.661
