onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.005	120.014	Fixation+	n/a	n/a	44.741
124.901	n/a	Response	4.882	5	169.637
124.926	120.014	Fixation+	n/a	n/a	169.662
249.442	n/a	Response	4.502	6	294.178
249.466	120.014	Fixation+	n/a	n/a	294.202
372.669	n/a	Response	3.19	7	417.406
372.696	120.014	Fixation+	n/a	n/a	417.432
495.809	n/a	Response	3.099	7	540.546
