onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.004	5.521	ITI	Fixation+	0	Pain	n/a	7.977	n/a	n/a	32.473
5.541	3.498	Pic2	Picture	0	Pain	7	4.462	n/a	n/a	38.01
9.039	2.006	Blank	Blank	0	Pain	n/a	2.456	n/a	n/a	41.508
13.501	n/a	ConfirmRating	Rate	0	Pain	7	n/a	1.94	2	45.97
13.532	4.244	ITI	Fixation+	1	Pain	n/a	8.099	n/a	n/a	46.001
17.793	3.498	Pic2	Picture	1	Pain	15	4.584	n/a	n/a	50.262
21.291	2.006	Blank	Blank	1	Pain	n/a	2.578	n/a	n/a	53.76
25.875	n/a	ConfirmRating	Rate	1	Pain	15	n/a	2.062	8	58.344
25.9	5.338	ITI	Fixation+	2	No_Pain	n/a	7.732	n/a	n/a	58.369
31.255	3.498	Pic2	Picture	2	No_Pain	34	4.217	n/a	n/a	63.724
34.753	2.006	Blank	Blank	2	No_Pain	n/a	2.211	n/a	n/a	67.222
38.97	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	1.695	0	71.439
38.997	4.294	ITI	Fixation+	3	No_Pain	n/a	7.879	n/a	n/a	71.466
43.307	3.498	Pic2	Picture	3	No_Pain	35	4.364	n/a	n/a	75.776
46.806	2.006	Blank	Blank	3	No_Pain	n/a	2.358	n/a	n/a	79.275
51.17	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	1.841	0	83.639
51.199	4.277	ITI	Fixation+	4	Pain	n/a	8.409	n/a	n/a	83.668
55.493	3.498	Pic2	Picture	4	Pain	6	4.895	n/a	n/a	87.962
58.991	2.006	Blank	Blank	4	Pain	n/a	2.889	n/a	n/a	91.46
63.886	n/a	ConfirmRating	Rate	4	Pain	6	n/a	2.372	12	96.355
63.915	4.941	ITI	Fixation+	5	No_Pain	n/a	7.985	n/a	n/a	96.384
68.872	3.498	Pic2	Picture	5	No_Pain	29	4.47	n/a	n/a	101.341
72.37	2.006	Blank	Blank	5	No_Pain	n/a	2.464	n/a	n/a	104.839
76.841	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	1.948	0	109.31
76.863	5.587	ITI	Fixation+	6	No_Pain	n/a	7.639	n/a	n/a	109.332
82.467	3.498	Pic2	Picture	6	No_Pain	39	4.125	n/a	n/a	114.936
85.965	2.006	Blank	Blank	6	No_Pain	n/a	2.119	n/a	n/a	118.434
90.089	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	1.602	0	122.558
90.109	5.04	ITI	Fixation+	7	Pain	n/a	8.207	n/a	n/a	122.579
95.166	3.498	Pic2	Picture	7	Pain	9	4.692	n/a	n/a	127.635
98.664	2.006	Blank	Blank	7	Pain	n/a	2.686	n/a	n/a	131.133
103.356	n/a	ConfirmRating	Rate	7	Pain	9	n/a	2.17	4	135.825
103.389	4.294	ITI	Fixation+	8	Pain	n/a	7.269	n/a	n/a	135.858
107.7	3.498	Pic2	Picture	8	Pain	14	3.754	n/a	n/a	140.169
111.198	2.006	Blank	Blank	8	Pain	n/a	1.748	n/a	n/a	143.667
114.952	n/a	ConfirmRating	Rate	8	Pain	14	n/a	1.232	1	147.421
114.978	5.106	ITI	Fixation+	9	No_Pain	n/a	7.633	n/a	n/a	147.447
120.101	3.498	Pic2	Picture	9	No_Pain	27	4.118	n/a	n/a	152.57
123.599	2.006	Blank	Blank	9	No_Pain	n/a	2.112	n/a	n/a	156.068
127.717	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	1.596	0	160.186
127.743	5.073	ITI	Fixation+	10	Pain	n/a	6.989	n/a	n/a	160.213
132.833	3.498	Pic2	Picture	10	Pain	20	3.475	n/a	n/a	165.302
136.331	2.006	Blank	Blank	10	Pain	n/a	1.469	n/a	n/a	168.8
139.806	n/a	ConfirmRating	Rate	10	Pain	20	n/a	0.952	0	172.275
139.829	4.642	ITI	Fixation+	11	No_Pain	n/a	6.673	n/a	n/a	172.298
144.488	3.498	Pic2	Picture	11	No_Pain	40	3.159	n/a	n/a	176.957
147.986	2.005	Blank	Blank	11	No_Pain	n/a	1.153	n/a	n/a	180.455
151.145	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	0.636	0	183.614
151.169	5.206	ITI	Fixation+	12	No_Pain	n/a	9.711	n/a	n/a	183.638
156.392	3.498	Pic2	Picture	12	No_Pain	33	6.196	n/a	n/a	188.861
159.89	2.006	Blank	Blank	12	No_Pain	n/a	4.19	n/a	n/a	192.359
166.086	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	3.673	0	198.555
166.107	4.675	ITI	Fixation+	13	Pain	n/a	8.39	n/a	n/a	198.576
170.799	3.498	Pic2	Picture	13	Pain	18	4.876	n/a	n/a	203.268
174.297	2.006	Blank	Blank	13	Pain	n/a	2.87	n/a	n/a	206.766
179.172	n/a	ConfirmRating	Rate	13	Pain	18	n/a	2.353	0	211.642
179.204	5.289	ITI	Fixation+	14	No_Pain	n/a	7.866	n/a	n/a	211.673
184.509	3.498	Pic2	Picture	14	No_Pain	31	4.351	n/a	n/a	216.978
188.007	2.006	Blank	Blank	14	No_Pain	n/a	2.345	n/a	n/a	220.476
192.358	n/a	ConfirmRating	Rate	14	No_Pain	31	n/a	1.828	0	224.827
192.384	4.311	ITI	Fixation+	15	Pain	n/a	7.585	n/a	n/a	224.853
196.711	3.498	Pic2	Picture	15	Pain	17	4.071	n/a	n/a	229.18
200.209	2.006	Blank	Blank	15	Pain	n/a	2.065	n/a	n/a	232.679
204.28	n/a	ConfirmRating	Rate	15	Pain	17	n/a	1.548	0	236.749
204.304	4.924	ITI	Fixation+	16	Pain	n/a	6.975	n/a	n/a	236.774
209.245	3.498	Pic2	Picture	16	Pain	11	3.46	n/a	n/a	241.714
