onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.008	4.874	ITI	Fixation+	0	Pain	n/a	7.986	n/a	n/a	31.793
4.898	3.498	Pic2	Picture	0	Pain	7	4.471	n/a	n/a	36.683
8.396	2.006	Blank	Blank	0	Pain	n/a	2.465	n/a	n/a	40.181
12.868	n/a	ConfirmRating	Rate	0	Pain	7	n/a	1.948	58	44.653
12.889	5.786	ITI	Fixation+	1	Pain	n/a	13.618	n/a	n/a	44.674
18.692	3.498	Pic2	Picture	1	Pain	15	10.103	n/a	n/a	50.477
22.19	2.006	Blank	Blank	1	Pain	n/a	8.097	n/a	n/a	53.975
32.293	n/a	ConfirmRating	Rate	1	Pain	15	n/a	7.581	10	64.078
32.32	5.571	ITI	Fixation+	2	No_Pain	n/a	7.473	n/a	n/a	64.105
37.907	3.498	Pic2	Picture	2	No_Pain	34	3.958	n/a	n/a	69.692
41.405	2.006	Blank	Blank	2	No_Pain	n/a	1.952	n/a	n/a	73.19
45.363	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	1.435	0	77.148
45.384	5.686	ITI	Fixation+	3	No_Pain	n/a	9.628	n/a	n/a	77.169
51.087	3.498	Pic2	Picture	3	No_Pain	35	6.114	n/a	n/a	82.872
54.585	2.006	Blank	Blank	3	No_Pain	n/a	4.108	n/a	n/a	86.37
60.699	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	3.591	0	92.484
60.719	5.521	ITI	Fixation+	4	Pain	n/a	8.806	n/a	n/a	92.504
66.256	3.498	Pic2	Picture	4	Pain	6	5.291	n/a	n/a	98.041
69.754	2.006	Blank	Blank	4	Pain	n/a	3.285	n/a	n/a	101.539
75.045	n/a	ConfirmRating	Rate	4	Pain	6	n/a	2.768	22	106.83
75.076	5.454	ITI	Fixation+	5	No_Pain	n/a	6.817	n/a	n/a	106.861
80.547	3.498	Pic2	Picture	5	No_Pain	29	3.302	n/a	n/a	112.332
84.045	2.006	Blank	Blank	5	No_Pain	n/a	1.296	n/a	n/a	115.83
87.347	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	0.78	0	119.132
87.378	5.04	ITI	Fixation+	6	No_Pain	n/a	7.527	n/a	n/a	119.163
92.434	3.498	Pic2	Picture	6	No_Pain	39	4.013	n/a	n/a	124.219
95.932	2.006	Blank	Blank	6	No_Pain	n/a	2.007	n/a	n/a	127.717
99.945	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	1.49	0	131.73
99.977	5.338	ITI	Fixation+	7	Pain	n/a	10.47	n/a	n/a	131.762
105.332	3.498	Pic2	Picture	7	Pain	9	6.955	n/a	n/a	137.117
108.831	2.006	Blank	Blank	7	Pain	n/a	4.949	n/a	n/a	140.615
115.786	n/a	ConfirmRating	Rate	7	Pain	9	n/a	4.432	20	147.571
115.81	4.974	ITI	Fixation+	8	Pain	n/a	10.538	n/a	n/a	147.595
120.8	3.498	Pic2	Picture	8	Pain	14	7.024	n/a	n/a	152.585
124.298	2.006	Blank	Blank	8	Pain	n/a	5.018	n/a	n/a	156.083
131.322	n/a	ConfirmRating	Rate	8	Pain	14	n/a	4.501	19	163.107
131.345	5.405	ITI	Fixation+	9	No_Pain	n/a	7.304	n/a	n/a	163.13
136.766	3.498	Pic2	Picture	9	No_Pain	27	3.789	n/a	n/a	168.551
140.264	2.006	Blank	Blank	9	No_Pain	n/a	1.783	n/a	n/a	172.049
144.053	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	1.267	0	175.838
144.077	5.72	ITI	Fixation+	10	Pain	n/a	8.545	n/a	n/a	175.862
149.813	3.498	Pic2	Picture	10	Pain	20	5.031	n/a	n/a	181.598
153.311	2.006	Blank	Blank	10	Pain	n/a	3.024	n/a	n/a	185.096
158.342	n/a	ConfirmRating	Rate	10	Pain	20	n/a	2.508	0	190.127
158.368	5.537	ITI	Fixation+	11	No_Pain	n/a	6.535	n/a	n/a	190.153
163.922	3.498	Pic2	Picture	11	No_Pain	40	3.021	n/a	n/a	195.707
167.42	2.006	Blank	Blank	11	No_Pain	n/a	1.015	n/a	n/a	199.205
170.441	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	0.498	0	202.226
170.47	4.41	ITI	Fixation+	12	No_Pain	n/a	6.999	n/a	n/a	202.255
174.897	3.498	Pic2	Picture	12	No_Pain	33	3.484	n/a	n/a	206.682
178.395	2.006	Blank	Blank	12	No_Pain	n/a	1.478	n/a	n/a	210.18
181.879	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	0.962	0	213.664
181.91	5.173	ITI	Fixation+	13	Pain	n/a	6.557	n/a	n/a	213.695
187.099	3.498	Pic2	Picture	13	Pain	18	3.042	n/a	n/a	218.884
190.597	2.006	Blank	Blank	13	Pain	n/a	1.036	n/a	n/a	222.382
193.639	n/a	ConfirmRating	Rate	13	Pain	18	n/a	0.52	0	225.424
193.664	4.725	ITI	Fixation+	14	No_Pain	n/a	7.412	n/a	n/a	225.449
198.405	3.498	Pic2	Picture	14	No_Pain	31	3.897	n/a	n/a	230.19
201.904	2.006	Blank	Blank	14	No_Pain	n/a	1.891	n/a	n/a	233.689
205.801	n/a	ConfirmRating	Rate	14	No_Pain	31	n/a	1.375	0	237.586
205.833	5.902	ITI	Fixation+	15	Pain	n/a	11.169	n/a	n/a	237.618
211.751	3.498	Pic2	Picture	15	Pain	17	7.654	n/a	n/a	243.536
215.25	2.006	Blank	Blank	15	Pain	n/a	5.648	n/a	n/a	247.035
222.904	n/a	ConfirmRating	Rate	15	Pain	17	n/a	5.131	12	254.689
222.925	4.161	ITI	Fixation+	16	Pain	n/a	7.53	n/a	n/a	254.71
227.103	3.498	Pic2	Picture	16	Pain	11	4.015	n/a	n/a	258.888
230.601	2.006	Blank	Blank	16	Pain	n/a	2.009	n/a	n/a	262.386
234.616	n/a	ConfirmRating	Rate	16	Pain	11	n/a	1.492	4	266.401
234.647	4.725	ITI	Fixation+	17	No_Pain	n/a	6.944	n/a	n/a	266.432
239.388	3.498	Pic2	Picture	17	No_Pain	36	3.429	n/a	n/a	271.173
242.886	2.006	Blank	Blank	17	No_Pain	n/a	1.423	n/a	n/a	274.671
246.315	n/a	ConfirmRating	Rate	17	No_Pain	36	n/a	0.907	0	278.1
246.335	5.686	ITI	Fixation+	18	Pain	n/a	8.011	n/a	n/a	278.12
252.038	3.498	Pic2	Picture	18	Pain	10	4.496	n/a	n/a	283.823
255.536	2.006	Blank	Blank	18	Pain	n/a	2.49	n/a	n/a	287.321
