onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.015	4.476	ITI	Fixation+	0	No_Pain	n/a	13.314	n/a	n/a	24.117
4.508	3.498	Pic2	Picture	0	No_Pain	24	9.8	n/a	n/a	28.61
8.006	2.006	Blank	Blank	0	No_Pain	n/a	7.794	n/a	n/a	32.108
17.806	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	7.277	0	41.907
17.837	5.537	ITI	Fixation+	1	No_Pain	n/a	8.306	n/a	n/a	41.939
23.391	3.498	Pic2	Picture	1	No_Pain	25	4.791	n/a	n/a	47.493
26.889	2.006	Blank	Blank	1	No_Pain	n/a	2.785	n/a	n/a	50.991
31.68	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	2.269	0	55.782
31.697	5.123	ITI	Fixation+	2	Pain	n/a	10.373	n/a	n/a	55.799
36.836	3.498	Pic2	Picture	2	Pain	19	6.859	n/a	n/a	60.938
40.334	2.006	Blank	Blank	2	Pain	n/a	4.852	n/a	n/a	64.436
47.193	n/a	ConfirmRating	Rate	2	Pain	19	n/a	4.336	24	71.295
47.215	5.537	ITI	Fixation+	3	No_Pain	n/a	8.603	n/a	n/a	71.316
52.769	3.498	Pic2	Picture	3	No_Pain	37	5.088	n/a	n/a	76.87
56.267	2.006	Blank	Blank	3	No_Pain	n/a	3.082	n/a	n/a	80.368
61.355	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	2.565	0	85.457
61.373	5.04	ITI	Fixation+	4	Pain	n/a	7.524	n/a	n/a	85.475
66.429	3.498	Pic2	Picture	4	Pain	2	4.009	n/a	n/a	90.531
69.928	2.006	Blank	Blank	4	Pain	n/a	2.003	n/a	n/a	94.029
73.937	n/a	ConfirmRating	Rate	4	Pain	2	n/a	1.487	30	98.038
73.956	4.543	ITI	Fixation+	5	No_Pain	n/a	9.077	n/a	n/a	98.058
78.515	3.498	Pic2	Picture	5	No_Pain	26	5.562	n/a	n/a	102.617
82.013	2.006	Blank	Blank	5	No_Pain	n/a	3.556	n/a	n/a	106.115
87.575	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	3.04	0	111.677
87.601	4.559	ITI	Fixation+	6	Pain	n/a	8.551	n/a	n/a	111.702
92.176	3.498	Pic2	Picture	6	Pain	12	5.037	n/a	n/a	116.278
95.674	2.006	Blank	Blank	6	Pain	n/a	3.031	n/a	n/a	119.776
100.711	n/a	ConfirmRating	Rate	6	Pain	12	n/a	2.514	29	124.813
100.731	5.504	ITI	Fixation+	7	Pain	n/a	8.927	n/a	n/a	124.833
106.252	3.498	Pic2	Picture	7	Pain	3	5.412	n/a	n/a	130.353
109.75	2.006	Blank	Blank	7	Pain	n/a	3.406	n/a	n/a	133.851
115.162	n/a	ConfirmRating	Rate	7	Pain	3	n/a	2.889	30	139.263
115.188	4.078	ITI	Fixation+	8	No_Pain	n/a	7.444	n/a	n/a	139.289
119.282	3.498	Pic2	Picture	8	No_Pain	30	3.929	n/a	n/a	143.384
122.781	2.006	Blank	Blank	8	No_Pain	n/a	1.923	n/a	n/a	146.882
126.71	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	1.406	1	150.811
126.726	4.858	ITI	Fixation+	9	Pain	n/a	6.573	n/a	n/a	150.828
131.601	3.498	Pic2	Picture	9	Pain	4	3.059	n/a	n/a	155.702
135.099	2.006	Blank	Blank	9	Pain	n/a	1.053	n/a	n/a	159.2
138.157	n/a	ConfirmRating	Rate	9	Pain	4	n/a	0.536	70	162.259
138.182	4.277	ITI	Fixation+	10	No_Pain	n/a	8.455	n/a	n/a	162.284
142.476	3.498	Pic2	Picture	10	No_Pain	28	4.94	n/a	n/a	166.578
145.974	2.006	Blank	Blank	10	No_Pain	n/a	2.934	n/a	n/a	170.076
150.914	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	2.417	0	175.016
150.931	4.228	ITI	Fixation+	11	Pain	n/a	8.572	n/a	n/a	175.033
155.175	3.498	Pic2	Picture	11	Pain	13	5.057	n/a	n/a	179.277
158.674	2.006	Blank	Blank	11	Pain	n/a	3.051	n/a	n/a	182.775
163.731	n/a	ConfirmRating	Rate	11	Pain	13	n/a	2.534	21	187.833
163.763	5.637	ITI	Fixation+	12	No_Pain	n/a	7.901	n/a	n/a	187.865
169.417	3.498	Pic2	Picture	12	No_Pain	32	4.386	n/a	n/a	193.518
172.915	2.006	Blank	Blank	12	No_Pain	n/a	2.38	n/a	n/a	197.017
177.301	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	1.863	0	201.402
177.325	5.736	ITI	Fixation+	13	Pain	n/a	8.569	n/a	n/a	201.426
183.078	3.498	Pic2	Picture	13	Pain	5	5.055	n/a	n/a	207.179
186.576	2.006	Blank	Blank	13	Pain	n/a	3.049	n/a	n/a	210.677
191.63	n/a	ConfirmRating	Rate	13	Pain	5	n/a	2.532	22	215.732
191.649	4.775	ITI	Fixation+	14	No_Pain	n/a	7.998	n/a	n/a	215.75
196.44	3.498	Pic2	Picture	14	No_Pain	21	4.483	n/a	n/a	220.542
199.938	2.006	Blank	Blank	14	No_Pain	n/a	2.477	n/a	n/a	224.04
204.421	n/a	ConfirmRating	Rate	14	No_Pain	21	n/a	1.96	0	228.523
204.448	4.642	ITI	Fixation+	15	No_Pain	n/a	6.963	n/a	n/a	228.549
209.106	3.498	Pic2	Picture	15	No_Pain	38	3.449	n/a	n/a	233.208
212.604	2.006	Blank	Blank	15	No_Pain	n/a	1.443	n/a	n/a	236.706
216.053	n/a	ConfirmRating	Rate	15	No_Pain	38	n/a	0.926	0	240.155
216.086	4.078	ITI	Fixation+	16	Pain	n/a	8.317	n/a	n/a	240.188
220.181	3.498	Pic2	Picture	16	Pain	16	4.802	n/a	n/a	244.282
223.679	2.006	Blank	Blank	16	Pain	n/a	2.796	n/a	n/a	247.781
228.481	n/a	ConfirmRating	Rate	16	Pain	16	n/a	2.279	10	252.583
228.503	4.808	ITI	Fixation+	17	No_Pain	n/a	6.868	n/a	n/a	252.605
233.328	3.498	Pic2	Picture	17	No_Pain	22	3.354	n/a	n/a	257.429
236.826	2.006	Blank	Blank	17	No_Pain	n/a	1.348	n/a	n/a	260.928
240.18	n/a	ConfirmRating	Rate	17	No_Pain	22	n/a	0.831	0	264.281
240.208	5.537	ITI	Fixation+	18	Pain	n/a	7.498	n/a	n/a	264.31
245.762	3.498	Pic2	Picture	18	Pain	8	3.983	n/a	n/a	269.863
249.26	2.006	Blank	Blank	18	Pain	n/a	1.977	n/a	n/a	273.362
253.243	n/a	ConfirmRating	Rate	18	Pain	8	n/a	1.461	13	277.345
253.272	5.255	ITI	Fixation+	19	Pain	n/a	9.429	n/a	n/a	277.374
258.544	3.498	Pic2	Picture	19	Pain	1	5.914	n/a	n/a	282.646
262.042	2.006	Blank	Blank	19	Pain	n/a	3.908	n/a	n/a	286.144
267.956	n/a	ConfirmRating	Rate	19	Pain	1	n/a	3.391	20	292.058
267.977	15.004	Rest	n/a	19	n/a	n/a	-15.025	n/a	n/a	292.079
282.998	4.543	ITI	Fixation+	20	No_Pain	n/a	8.826	n/a	n/a	307.099
287.557	3.498	Pic2	Picture	20	No_Pain	23	5.312	n/a	n/a	311.659
291.055	2.006	Blank	Blank	20	No_Pain	n/a	3.305	n/a	n/a	315.157
296.367	n/a	ConfirmRating	Rate	20	No_Pain	23	n/a	2.789	0	320.468
296.393	6.002	ITI	Fixation+	21	Pain	n/a	7.277	n/a	n/a	320.495
302.411	3.498	Pic2	Picture	21	Pain	10	3.763	n/a	n/a	326.513
305.909	2.006	Blank	Blank	21	Pain	n/a	1.757	n/a	n/a	330.011
309.672	n/a	ConfirmRating	Rate	21	Pain	10	n/a	1.24	14	333.774
309.689	5.521	ITI	Fixation+	22	No_Pain	n/a	8.368	n/a	n/a	333.791
315.227	3.498	Pic2	Picture	22	No_Pain	36	4.853	n/a	n/a	339.328
318.725	2.006	Blank	Blank	22	No_Pain	n/a	2.847	n/a	n/a	342.827
323.578	n/a	ConfirmRating	Rate	22	No_Pain	36	n/a	2.33	0	347.68
323.599	4.791	ITI	Fixation+	23	Pain	n/a	7.89	n/a	n/a	347.701
328.407	3.498	Pic2	Picture	23	Pain	11	4.375	n/a	n/a	352.509
331.905	2.006	Blank	Blank	23	Pain	n/a	2.369	n/a	n/a	356.007
336.28	n/a	ConfirmRating	Rate	23	Pain	11	n/a	1.852	12	360.382
336.298	4.045	ITI	Fixation+	24	Pain	n/a	6.63	n/a	n/a	360.4
340.36	3.498	Pic2	Picture	24	Pain	17	3.115	n/a	n/a	364.462
343.858	2.006	Blank	Blank	24	Pain	n/a	1.109	n/a	n/a	367.96
346.974	n/a	ConfirmRating	Rate	24	Pain	17	n/a	0.593	21	371.075
346.992	4.128	ITI	Fixation+	25	No_Pain	n/a	7.883	n/a	n/a	371.093
351.136	3.498	Pic2	Picture	25	No_Pain	31	4.368	n/a	n/a	375.238
354.634	2.006	Blank	Blank	25	No_Pain	n/a	2.362	n/a	n/a	378.736
359.002	n/a	ConfirmRating	Rate	25	No_Pain	31	n/a	1.846	0	383.104
359.028	5.438	ITI	Fixation+	26	Pain	n/a	9.971	n/a	n/a	383.13
364.482	3.498	Pic2	Picture	26	Pain	18	6.456	n/a	n/a	388.584
367.98	2.006	Blank	Blank	26	Pain	n/a	4.45	n/a	n/a	392.082
374.436	n/a	ConfirmRating	Rate	26	Pain	18	n/a	3.933	18	398.538
374.463	4.659	ITI	Fixation+	27	No_Pain	n/a	8.287	n/a	n/a	398.564
379.138	3.498	Pic2	Picture	27	No_Pain	33	4.772	n/a	n/a	403.24
382.636	2.006	Blank	Blank	27	No_Pain	n/a	2.766	n/a	n/a	406.738
387.408	n/a	ConfirmRating	Rate	27	No_Pain	33	n/a	2.249	0	411.51
387.427	5.405	ITI	Fixation+	28	No_Pain	n/a	8.855	n/a	n/a	411.529
392.848	3.498	Pic2	Picture	28	No_Pain	40	5.34	n/a	n/a	416.95
396.347	2.006	Blank	Blank	28	No_Pain	n/a	3.334	n/a	n/a	420.448
401.687	n/a	ConfirmRating	Rate	28	No_Pain	40	n/a	2.818	0	425.788
401.718	5.372	ITI	Fixation+	29	Pain	n/a	8.334	n/a	n/a	425.82
407.106	3.498	Pic2	Picture	29	Pain	20	4.819	n/a	n/a	431.208
410.604	2.006	Blank	Blank	29	Pain	n/a	2.813	n/a	n/a	434.706
415.423	n/a	ConfirmRating	Rate	29	Pain	20	n/a	2.297	10	439.525
415.445	5.189	ITI	Fixation+	30	No_Pain	n/a	7.524	n/a	n/a	439.547
420.651	3.498	Pic2	Picture	30	No_Pain	27	4.009	n/a	n/a	444.753
424.149	2.006	Blank	Blank	30	No_Pain	n/a	2.003	n/a	n/a	448.251
428.158	n/a	ConfirmRating	Rate	30	No_Pain	27	n/a	1.486	0	452.26
428.178	5.985	ITI	Fixation+	31	Pain	n/a	8.524	n/a	n/a	452.279
434.179	3.498	Pic2	Picture	31	Pain	14	5.009	n/a	n/a	458.281
437.677	2.006	Blank	Blank	31	Pain	n/a	3.003	n/a	n/a	461.779
442.687	n/a	ConfirmRating	Rate	31	Pain	14	n/a	2.487	16	466.788
442.717	5.703	ITI	Fixation+	32	Pain	n/a	8.289	n/a	n/a	466.819
448.437	3.498	Pic2	Picture	32	Pain	9	4.774	n/a	n/a	472.539
451.935	2.006	Blank	Blank	32	Pain	n/a	2.769	n/a	n/a	476.037
456.71	n/a	ConfirmRating	Rate	32	Pain	9	n/a	2.252	12	480.811
456.726	5.289	ITI	Fixation+	33	No_Pain	n/a	7.389	n/a	n/a	480.828
462.031	3.498	Pic2	Picture	33	No_Pain	39	3.875	n/a	n/a	486.133
465.53	2.006	Blank	Blank	33	No_Pain	n/a	1.869	n/a	n/a	489.631
469.404	n/a	ConfirmRating	Rate	33	No_Pain	39	n/a	1.352	0	493.506
469.426	5.056	ITI	Fixation+	34	No_Pain	n/a	8.294	n/a	n/a	493.527
474.499	3.498	Pic2	Picture	34	No_Pain	29	4.779	n/a	n/a	498.601
477.997	2.006	Blank	Blank	34	No_Pain	n/a	2.773	n/a	n/a	502.099
482.776	n/a	ConfirmRating	Rate	34	No_Pain	29	n/a	2.256	0	506.878
482.805	4.277	ITI	Fixation+	35	Pain	n/a	7.247	n/a	n/a	506.906
487.099	3.498	Pic2	Picture	35	Pain	6	3.732	n/a	n/a	511.2
490.597	2.006	Blank	Blank	35	Pain	n/a	1.726	n/a	n/a	514.698
494.329	n/a	ConfirmRating	Rate	35	Pain	6	n/a	1.209	17	518.431
494.36	4.708	ITI	Fixation+	36	No_Pain	n/a	9.604	n/a	n/a	518.462
499.085	3.498	Pic2	Picture	36	No_Pain	35	6.089	n/a	n/a	523.187
502.583	2.006	Blank	Blank	36	No_Pain	n/a	4.083	n/a	n/a	526.685
508.673	n/a	ConfirmRating	Rate	36	No_Pain	35	n/a	3.567	0	532.774
508.701	4.708	ITI	Fixation+	37	No_Pain	n/a	7.554	n/a	n/a	532.802
513.426	3.498	Pic2	Picture	37	No_Pain	34	4.04	n/a	n/a	537.527
516.924	2.006	Blank	Blank	37	No_Pain	n/a	2.034	n/a	n/a	541.025
520.963	n/a	ConfirmRating	Rate	37	No_Pain	34	n/a	1.517	0	545.065
520.986	5.769	ITI	Fixation+	38	Pain	n/a	8.396	n/a	n/a	545.087
526.772	3.498	Pic2	Picture	38	Pain	15	4.881	n/a	n/a	550.873
530.27	2.006	Blank	Blank	38	Pain	n/a	2.875	n/a	n/a	554.371
535.151	n/a	ConfirmRating	Rate	38	Pain	15	n/a	2.358	22	559.253
535.177	5.338	ITI	Fixation+	39	Pain	n/a	9.55	n/a	n/a	559.279
540.532	3.498	Pic2	Picture	39	Pain	7	6.035	n/a	n/a	564.634
544.03	2.006	Blank	Blank	39	Pain	n/a	4.029	n/a	n/a	568.132
550.065	n/a	ConfirmRating	Rate	39	Pain	7	n/a	3.512	25	574.167
