filename	acq_time
anat/sub-9042_ses-1_T1w.nii.gz	1873-12-19T18:05:12
anat/sub-9042_ses-1_T2w.nii.gz	1873-12-19T19:26:55
fmap/sub-9042_ses-1_fieldmap.nii.gz	1873-12-19T18:54:11
fmap/sub-9042_ses-1_imaginary1.nii.gz	1873-12-19T18:54:11
fmap/sub-9042_ses-1_imaginary2.nii.gz	1873-12-19T18:54:11
fmap/sub-9042_ses-1_magnitude1.nii.gz	1873-12-19T18:54:11
fmap/sub-9042_ses-1_magnitude2.nii.gz	1873-12-19T18:54:11
fmap/sub-9042_ses-1_phase1.nii.gz	1873-12-19T18:54:11
fmap/sub-9042_ses-1_phase2.nii.gz	1873-12-19T18:54:11
fmap/sub-9042_ses-1_real1.nii.gz	1873-12-19T18:54:11
fmap/sub-9042_ses-1_real2.nii.gz	1873-12-19T18:54:11
func/sub-9042_ses-1_task-arrows_bold.nii.gz	1873-12-19T18:56:40
func/sub-9042_ses-1_task-faces_bold.nii.gz	1873-12-19T18:28:14
func/sub-9042_ses-1_task-hands_bold.nii.gz	1873-12-19T18:39:16
func/sub-9042_ses-1_task-rest_bold.nii.gz	1873-12-19T18:13:01
func/sub-9042_ses-1_task-sleepiness_bold.nii.gz	1873-12-19T19:16:50
