onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.006	120.014	Fixation+	n/a	n/a	46.05
124.392	n/a	Response	4.373	5	170.437
124.413	120.014	Fixation+	n/a	n/a	170.458
248.72	n/a	Response	4.293	6	294.764
248.737	120.014	Fixation+	n/a	n/a	294.782
370.783	n/a	Response	2.032	7	416.827
370.806	120.014	Fixation+	n/a	n/a	416.851
493.441	n/a	Response	2.621	7	539.486
