onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.005	4.708	ITI	Fixation+	0	No_Pain	n/a	10.288	n/a	n/a	30.168
4.73	3.498	Pic2	Picture	0	No_Pain	24	6.774	n/a	n/a	34.893
8.229	2.006	Blank	Blank	0	No_Pain	n/a	4.768	n/a	n/a	38.391
15.002	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	4.251	7	45.165
15.026	4.625	ITI	Fixation+	1	No_Pain	n/a	8.788	n/a	n/a	45.188
19.668	3.498	Pic2	Picture	1	No_Pain	25	5.273	n/a	n/a	49.83
23.166	2.006	Blank	Blank	1	No_Pain	n/a	3.267	n/a	n/a	53.328
28.439	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	2.75	6	58.602
28.471	5.073	ITI	Fixation+	2	Pain	n/a	9.148	n/a	n/a	58.634
33.561	3.498	Pic2	Picture	2	Pain	19	5.633	n/a	n/a	63.723
37.059	2.006	Blank	Blank	2	Pain	n/a	3.627	n/a	n/a	67.222
42.692	n/a	ConfirmRating	Rate	2	Pain	19	n/a	3.11	60	72.854
42.712	4.742	ITI	Fixation+	3	No_Pain	n/a	7.335	n/a	n/a	72.875
47.47	3.498	Pic2	Picture	3	No_Pain	37	3.82	n/a	n/a	77.633
50.969	2.006	Blank	Blank	3	No_Pain	n/a	1.814	n/a	n/a	81.131
54.789	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	1.298	11	84.951
54.815	5.09	ITI	Fixation+	4	Pain	n/a	7.71	n/a	n/a	84.977
59.921	3.498	Pic2	Picture	4	Pain	2	4.195	n/a	n/a	90.084
63.419	2.006	Blank	Blank	4	Pain	n/a	2.189	n/a	n/a	93.582
67.614	n/a	ConfirmRating	Rate	4	Pain	2	n/a	1.673	54	97.777
67.647	5.736	ITI	Fixation+	5	No_Pain	n/a	7.248	n/a	n/a	97.809
73.4	3.498	Pic2	Picture	5	No_Pain	26	3.734	n/a	n/a	103.562
76.898	2.006	Blank	Blank	5	No_Pain	n/a	1.728	n/a	n/a	107.06
80.631	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	1.211	0	110.794
80.661	4.443	ITI	Fixation+	6	Pain	n/a	8.399	n/a	n/a	110.824
85.121	3.498	Pic2	Picture	6	Pain	12	4.884	n/a	n/a	115.283
88.619	2.006	Blank	Blank	6	Pain	n/a	2.878	n/a	n/a	118.781
93.503	n/a	ConfirmRating	Rate	6	Pain	12	n/a	2.361	54	123.666
93.526	4.924	ITI	Fixation+	7	Pain	n/a	9.506	n/a	n/a	123.689
98.467	3.498	Pic2	Picture	7	Pain	3	5.991	n/a	n/a	128.629
101.965	2.006	Blank	Blank	7	Pain	n/a	3.985	n/a	n/a	132.127
107.956	n/a	ConfirmRating	Rate	7	Pain	3	n/a	3.468	58	138.119
107.983	5.454	ITI	Fixation+	8	No_Pain	n/a	9.117	n/a	n/a	138.145
113.454	3.498	Pic2	Picture	8	No_Pain	30	5.603	n/a	n/a	143.617
116.952	2.006	Blank	Blank	8	No_Pain	n/a	3.597	n/a	n/a	147.115
122.555	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	3.08	0	152.717
122.572	4.377	ITI	Fixation+	9	Pain	n/a	10.073	n/a	n/a	152.735
126.966	3.498	Pic2	Picture	9	Pain	4	6.559	n/a	n/a	157.128
130.464	2.006	Blank	Blank	9	Pain	n/a	4.553	n/a	n/a	160.626
137.023	n/a	ConfirmRating	Rate	9	Pain	4	n/a	4.037	66	167.185
137.046	4.344	ITI	Fixation+	10	No_Pain	n/a	6.583	n/a	n/a	167.208
141.406	3.498	Pic2	Picture	10	No_Pain	28	3.069	n/a	n/a	171.568
144.904	2.006	Blank	Blank	10	No_Pain	n/a	1.063	n/a	n/a	175.066
147.972	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	0.545	0	178.135
148.004	5.123	ITI	Fixation+	11	Pain	n/a	7.502	n/a	n/a	178.167
153.144	3.498	Pic2	Picture	11	Pain	13	3.988	n/a	n/a	183.306
156.642	2.006	Blank	Blank	11	Pain	n/a	1.981	n/a	n/a	186.804
160.629	n/a	ConfirmRating	Rate	11	Pain	13	n/a	1.465	80	190.792
160.654	4.41	ITI	Fixation+	12	No_Pain	n/a	7.509	n/a	n/a	190.816
165.08	3.498	Pic2	Picture	12	No_Pain	32	3.995	n/a	n/a	195.243
168.578	2.006	Blank	Blank	12	No_Pain	n/a	1.989	n/a	n/a	198.741
172.573	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	1.472	7	202.736
172.59	4.41	ITI	Fixation+	13	Pain	n/a	8.981	n/a	n/a	202.753
177.017	3.498	Pic2	Picture	13	Pain	5	5.466	n/a	n/a	207.179
180.515	2.006	Blank	Blank	13	Pain	n/a	3.46	n/a	n/a	210.678
185.981	n/a	ConfirmRating	Rate	13	Pain	5	n/a	2.943	59	216.143
186.003	5.206	ITI	Fixation+	14	No_Pain	n/a	8.074	n/a	n/a	216.165
191.225	3.498	Pic2	Picture	14	No_Pain	21	4.56	n/a	n/a	221.387
194.723	2.006	Blank	Blank	14	No_Pain	n/a	2.553	n/a	n/a	224.886
199.283	n/a	ConfirmRating	Rate	14	No_Pain	21	n/a	2.037	0	229.445
199.315	5.504	ITI	Fixation+	15	No_Pain	n/a	7.514	n/a	n/a	229.478
204.836	3.498	Pic2	Picture	15	No_Pain	38	3.999	n/a	n/a	234.999
208.334	2.006	Blank	Blank	15	No_Pain	n/a	1.993	n/a	n/a	238.497
212.333	n/a	ConfirmRating	Rate	15	No_Pain	38	n/a	1.476	10	242.496
212.363	5.421	ITI	Fixation+	16	Pain	n/a	8.154	n/a	n/a	242.525
217.801	3.498	Pic2	Picture	16	Pain	16	4.639	n/a	n/a	247.963
221.299	2.006	Blank	Blank	16	Pain	n/a	2.633	n/a	n/a	251.461
225.938	n/a	ConfirmRating	Rate	16	Pain	16	n/a	2.117	80	256.101
225.957	5.537	ITI	Fixation+	17	No_Pain	n/a	8.073	n/a	n/a	256.12
231.511	3.498	Pic2	Picture	17	No_Pain	22	4.559	n/a	n/a	261.674
235.009	2.006	Blank	Blank	17	No_Pain	n/a	2.553	n/a	n/a	265.172
239.568	n/a	ConfirmRating	Rate	17	No_Pain	22	n/a	2.036	0	269.731
239.585	4.725	ITI	Fixation+	18	Pain	n/a	8.073	n/a	n/a	269.748
244.327	3.498	Pic2	Picture	18	Pain	8	4.558	n/a	n/a	274.489
247.825	2.006	Blank	Blank	18	Pain	n/a	2.552	n/a	n/a	277.987
252.383	n/a	ConfirmRating	Rate	18	Pain	8	n/a	2.036	73	282.545
252.401	4.393	ITI	Fixation+	19	Pain	n/a	8.384	n/a	n/a	282.563
256.81	3.498	Pic2	Picture	19	Pain	1	4.869	n/a	n/a	286.973
260.309	2.006	Blank	Blank	19	Pain	n/a	2.863	n/a	n/a	290.471
265.178	n/a	ConfirmRating	Rate	19	Pain	1	n/a	2.347	61	295.34
265.199	15.004	Rest	n/a	19	n/a	n/a	-15.025	n/a	n/a	295.362
280.22	4.907	ITI	Fixation+	20	No_Pain	n/a	6.681	n/a	n/a	310.382
285.144	3.498	Pic2	Picture	20	No_Pain	23	3.167	n/a	n/a	315.306
288.642	2.006	Blank	Blank	20	No_Pain	n/a	1.161	n/a	n/a	318.804
291.808	n/a	ConfirmRating	Rate	20	No_Pain	23	n/a	0.644	7	321.971
291.825	4.609	ITI	Fixation+	21	Pain	n/a	8.797	n/a	n/a	321.987
296.45	3.498	Pic2	Picture	21	Pain	10	5.283	n/a	n/a	326.613
299.948	2.006	Blank	Blank	21	Pain	n/a	3.277	n/a	n/a	330.111
305.231	n/a	ConfirmRating	Rate	21	Pain	10	n/a	2.76	71	335.394
305.254	4.228	ITI	Fixation+	22	No_Pain	n/a	7.509	n/a	n/a	335.416
309.498	3.498	Pic2	Picture	22	No_Pain	36	3.994	n/a	n/a	339.66
312.996	2.006	Blank	Blank	22	No_Pain	n/a	1.988	n/a	n/a	343.158
316.99	n/a	ConfirmRating	Rate	22	No_Pain	36	n/a	1.471	9	347.152
317.008	5.637	ITI	Fixation+	23	Pain	n/a	7.451	n/a	n/a	347.171
322.661	3.498	Pic2	Picture	23	Pain	11	3.936	n/a	n/a	352.824
326.159	2.006	Blank	Blank	23	Pain	n/a	1.93	n/a	n/a	356.322
330.096	n/a	ConfirmRating	Rate	23	Pain	11	n/a	1.414	54	360.258
330.122	4.824	ITI	Fixation+	24	Pain	n/a	7.085	n/a	n/a	360.284
334.963	3.498	Pic2	Picture	24	Pain	17	3.571	n/a	n/a	365.125
338.461	2.006	Blank	Blank	24	Pain	n/a	1.565	n/a	n/a	368.623
342.032	n/a	ConfirmRating	Rate	24	Pain	17	n/a	1.048	88	372.194
342.058	5.67	ITI	Fixation+	25	No_Pain	n/a	8.049	n/a	n/a	372.221
347.745	3.498	Pic2	Picture	25	No_Pain	31	4.534	n/a	n/a	377.908
351.243	2.006	Blank	Blank	25	No_Pain	n/a	2.528	n/a	n/a	381.406
355.777	n/a	ConfirmRating	Rate	25	No_Pain	31	n/a	2.011	13	385.94
355.802	4.526	ITI	Fixation+	26	Pain	n/a	10.365	n/a	n/a	385.965
360.345	3.498	Pic2	Picture	26	Pain	18	6.85	n/a	n/a	390.507
363.843	2.006	Blank	Blank	26	Pain	n/a	4.844	n/a	n/a	394.005
370.693	n/a	ConfirmRating	Rate	26	Pain	18	n/a	4.327	57	400.856
370.723	5.056	ITI	Fixation+	27	No_Pain	n/a	6.935	n/a	n/a	400.886
375.796	3.498	Pic2	Picture	27	No_Pain	33	3.421	n/a	n/a	405.959
379.294	2.006	Blank	Blank	27	No_Pain	n/a	1.415	n/a	n/a	409.457
382.715	n/a	ConfirmRating	Rate	27	No_Pain	33	n/a	0.898	0	412.877
382.743	4.907	ITI	Fixation+	28	No_Pain	n/a	9.1	n/a	n/a	412.905
387.667	3.498	Pic2	Picture	28	No_Pain	40	5.585	n/a	n/a	417.829
391.165	2.006	Blank	Blank	28	No_Pain	n/a	3.579	n/a	n/a	421.327
396.75	n/a	ConfirmRating	Rate	28	No_Pain	40	n/a	3.063	58	426.912
396.768	5.438	ITI	Fixation+	29	Pain	n/a	7.002	n/a	n/a	426.931
402.223	3.498	Pic2	Picture	29	Pain	20	3.488	n/a	n/a	432.385
405.721	2.006	Blank	Blank	29	Pain	n/a	1.482	n/a	n/a	435.883
409.209	n/a	ConfirmRating	Rate	29	Pain	20	n/a	0.965	55	439.371
409.236	4.775	ITI	Fixation+	30	No_Pain	n/a	8.343	n/a	n/a	439.398
414.027	3.498	Pic2	Picture	30	No_Pain	27	4.828	n/a	n/a	444.189
417.525	2.006	Blank	Blank	30	No_Pain	n/a	2.822	n/a	n/a	447.688
422.353	n/a	ConfirmRating	Rate	30	No_Pain	27	n/a	2.305	7	452.516
422.383	4.426	ITI	Fixation+	31	Pain	n/a	8.155	n/a	n/a	452.545
426.826	3.498	Pic2	Picture	31	Pain	14	4.64	n/a	n/a	456.988
430.324	2.006	Blank	Blank	31	Pain	n/a	2.634	n/a	n/a	460.486
434.964	n/a	ConfirmRating	Rate	31	Pain	14	n/a	2.118	64	465.127
434.982	5.703	ITI	Fixation+	32	Pain	n/a	7.606	n/a	n/a	465.145
440.702	3.498	Pic2	Picture	32	Pain	9	4.091	n/a	n/a	470.865
444.2	2.006	Blank	Blank	32	Pain	n/a	2.085	n/a	n/a	474.363
448.291	n/a	ConfirmRating	Rate	32	Pain	9	n/a	1.568	64	478.454
448.312	4.708	ITI	Fixation+	33	No_Pain	n/a	8.061	n/a	n/a	478.474
453.037	3.498	Pic2	Picture	33	No_Pain	39	4.546	n/a	n/a	483.199
456.535	2.006	Blank	Blank	33	No_Pain	n/a	2.54	n/a	n/a	486.697
461.081	n/a	ConfirmRating	Rate	33	No_Pain	39	n/a	2.024	0	491.243
461.111	4.178	ITI	Fixation+	34	No_Pain	n/a	7.062	n/a	n/a	491.273
465.305	3.498	Pic2	Picture	34	No_Pain	29	3.548	n/a	n/a	495.467
468.803	2.006	Blank	Blank	34	No_Pain	n/a	1.542	n/a	n/a	498.966
472.351	n/a	ConfirmRating	Rate	34	No_Pain	29	n/a	1.025	0	502.513
472.367	4.178	ITI	Fixation+	35	Pain	n/a	8.751	n/a	n/a	502.53
476.562	3.498	Pic2	Picture	35	Pain	6	5.236	n/a	n/a	506.724
480.06	2.006	Blank	Blank	35	Pain	n/a	3.23	n/a	n/a	510.223
485.296	n/a	ConfirmRating	Rate	35	Pain	6	n/a	2.714	76	515.459
485.315	5.272	ITI	Fixation+	36	No_Pain	n/a	7.138	n/a	n/a	515.478
490.604	3.498	Pic2	Picture	36	No_Pain	35	3.623	n/a	n/a	520.767
494.102	2.006	Blank	Blank	36	No_Pain	n/a	1.617	n/a	n/a	524.265
497.725	n/a	ConfirmRating	Rate	36	No_Pain	35	n/a	1.1	0	527.888
497.75	4.426	ITI	Fixation+	37	No_Pain	n/a	7.829	n/a	n/a	527.912
502.193	3.498	Pic2	Picture	37	No_Pain	34	4.314	n/a	n/a	532.355
505.691	2.006	Blank	Blank	37	No_Pain	n/a	2.308	n/a	n/a	535.853
510.005	n/a	ConfirmRating	Rate	37	No_Pain	34	n/a	1.792	0	540.168
510.034	5.206	ITI	Fixation+	38	Pain	n/a	7.256	n/a	n/a	540.197
515.257	3.498	Pic2	Picture	38	Pain	15	3.741	n/a	n/a	545.419
518.755	2.006	Blank	Blank	38	Pain	n/a	1.735	n/a	n/a	548.917
