onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.014	120.013	Fixation+	n/a	n/a	46.813
127.465	n/a	Response	7.437	5	174.264
127.488	120.013	Fixation+	n/a	n/a	174.287
253.507	n/a	Response	6.006	6	300.307
253.536	120.013	Fixation+	n/a	n/a	300.335
379.624	n/a	Response	6.075	7	426.423
379.65	120.013	Fixation+	n/a	n/a	426.45
505.376	n/a	Response	5.712	7	552.175
