onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.004	120.014	Fixation+	n/a	n/a	47.062
126.707	n/a	Response	6.689	5	173.764
126.732	120.014	Fixation+	n/a	n/a	173.79
253.078	n/a	Response	6.331	6	300.136
253.096	120.014	Fixation+	n/a	n/a	300.154
379.848	n/a	Response	6.738	7	426.906
379.874	120.014	Fixation+	n/a	n/a	426.932
504.392	n/a	Response	4.504	7	551.45
