onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.005	120.014	Fixation+	n/a	n/a	44.658
126.089	n/a	Response	6.069	5	170.742
126.121	120.014	Fixation+	n/a	n/a	170.774
248.049	n/a	Response	1.914	6	292.702
248.075	120.014	Fixation+	n/a	n/a	292.728
370.736	n/a	Response	2.646	7	415.389
370.759	120.014	Fixation+	n/a	n/a	415.411
495.061	n/a	Response	4.288	7	539.714
