onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.018	120.014	Fixation+	n/a	n/a	47.692
126.039	n/a	Response	6.006	5	173.712
126.068	120.014	Fixation+	n/a	n/a	173.741
249.127	n/a	Response	3.045	6	296.801
249.149	120.014	Fixation+	n/a	n/a	296.823
373.911	n/a	Response	4.748	7	421.585
373.938	120.014	Fixation+	n/a	n/a	421.612
496.728	n/a	Response	2.775	7	544.402
