onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.018	120.014	Fixation+	n/a	n/a	44.724
124.919	n/a	Response	4.888	5	169.625
124.939	120.013	Fixation+	n/a	n/a	169.645
248.312	n/a	Response	3.36	6	293.019
248.334	120.013	Fixation+	n/a	n/a	293.041
372.639	n/a	Response	4.292	7	417.346
372.658	120.014	Fixation+	n/a	n/a	417.365
494.891	n/a	Response	2.219	7	539.597
