onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.007	4.974	ITI	Fixation+	0	No_Pain	n/a	12.138	n/a	n/a	29.123
4.997	3.498	Pic2	Picture	0	No_Pain	24	8.623	n/a	n/a	34.114
8.495	2.006	Blank	Blank	0	No_Pain	n/a	6.617	n/a	n/a	37.612
17.118	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	6.101	0	46.235
17.149	4.675	ITI	Fixation+	1	No_Pain	n/a	8.386	n/a	n/a	46.266
21.841	3.498	Pic2	Picture	1	No_Pain	25	4.871	n/a	n/a	50.958
25.339	2.006	Blank	Blank	1	No_Pain	n/a	2.865	n/a	n/a	54.456
30.21	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	2.348	0	59.327
30.23	5.272	ITI	Fixation+	2	Pain	n/a	7.568	n/a	n/a	59.347
35.518	3.498	Pic2	Picture	2	Pain	19	4.053	n/a	n/a	64.635
39.016	2.006	Blank	Blank	2	Pain	n/a	2.047	n/a	n/a	68.133
43.07	n/a	ConfirmRating	Rate	2	Pain	19	n/a	1.531	40	72.187
43.095	4.178	ITI	Fixation+	3	No_Pain	n/a	7.399	n/a	n/a	72.212
47.289	3.498	Pic2	Picture	3	No_Pain	37	3.884	n/a	n/a	76.406
50.787	2.006	Blank	Blank	3	No_Pain	n/a	1.878	n/a	n/a	79.904
54.671	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	1.362	0	83.788
54.7	4.426	ITI	Fixation+	4	Pain	n/a	8.689	n/a	n/a	83.817
59.143	3.498	Pic2	Picture	4	Pain	2	5.174	n/a	n/a	88.26
62.641	2.006	Blank	Blank	4	Pain	n/a	3.168	n/a	n/a	91.758
67.815	n/a	ConfirmRating	Rate	4	Pain	2	n/a	2.652	31	96.932
67.847	4.559	ITI	Fixation+	5	No_Pain	n/a	9.03	n/a	n/a	96.964
72.423	3.498	Pic2	Picture	5	No_Pain	26	5.515	n/a	n/a	101.54
