onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.014	4.228	ITI	Fixation+	0	Pain	n/a	14.909	n/a	n/a	29.173
4.258	3.498	Pic2	Picture	0	Pain	7	11.394	n/a	n/a	33.417
7.756	2.006	Blank	Blank	0	Pain	n/a	9.388	n/a	n/a	36.916
19.151	n/a	ConfirmRating	Rate	0	Pain	7	n/a	8.871	65	48.31
19.179	5.935	ITI	Fixation+	1	Pain	n/a	7.039	n/a	n/a	48.338
25.131	3.498	Pic2	Picture	1	Pain	15	3.524	n/a	n/a	54.29
28.629	2.006	Blank	Blank	1	Pain	n/a	1.518	n/a	n/a	57.788
32.154	n/a	ConfirmRating	Rate	1	Pain	15	n/a	1.002	70	61.313
32.177	5.056	ITI	Fixation+	2	No_Pain	n/a	8.907	n/a	n/a	61.336
37.25	3.498	Pic2	Picture	2	No_Pain	34	5.392	n/a	n/a	66.409
40.748	2.006	Blank	Blank	2	No_Pain	n/a	3.386	n/a	n/a	69.907
46.14	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	2.87	0	75.299
46.169	4.957	ITI	Fixation+	3	No_Pain	n/a	9.238	n/a	n/a	75.329
51.143	3.498	Pic2	Picture	3	No_Pain	35	5.723	n/a	n/a	80.302
54.641	2.006	Blank	Blank	3	No_Pain	n/a	3.717	n/a	n/a	83.8
60.364	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	3.201	0	89.523
60.394	4.725	ITI	Fixation+	4	Pain	n/a	8.094	n/a	n/a	89.553
65.135	3.498	Pic2	Picture	4	Pain	6	4.579	n/a	n/a	94.295
68.633	2.006	Blank	Blank	4	Pain	n/a	2.573	n/a	n/a	97.793
73.213	n/a	ConfirmRating	Rate	4	Pain	6	n/a	2.056	60	102.372
73.242	4.642	ITI	Fixation+	5	No_Pain	n/a	7.535	n/a	n/a	102.402
77.901	3.498	Pic2	Picture	5	No_Pain	29	4.02	n/a	n/a	107.06
81.399	2.006	Blank	Blank	5	No_Pain	n/a	2.014	n/a	n/a	110.558
85.419	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	1.498	4	114.579
85.444	5.405	ITI	Fixation+	6	No_Pain	n/a	7.774	n/a	n/a	114.604
90.866	3.498	Pic2	Picture	6	No_Pain	39	4.26	n/a	n/a	120.025
94.364	2.006	Blank	Blank	6	No_Pain	n/a	2.254	n/a	n/a	123.523
98.623	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	1.737	0	127.782
98.641	4.228	ITI	Fixation+	7	Pain	n/a	10.387	n/a	n/a	127.8
102.885	3.498	Pic2	Picture	7	Pain	9	6.873	n/a	n/a	132.044
106.383	2.006	Blank	Blank	7	Pain	n/a	4.867	n/a	n/a	135.542
113.256	n/a	ConfirmRating	Rate	7	Pain	9	n/a	4.35	68	142.415
113.28	5.471	ITI	Fixation+	8	Pain	n/a	6.721	n/a	n/a	142.439
118.768	3.498	Pic2	Picture	8	Pain	14	3.206	n/a	n/a	147.927
122.266	2.006	Blank	Blank	8	Pain	n/a	1.2	n/a	n/a	151.425
125.472	n/a	ConfirmRating	Rate	8	Pain	14	n/a	0.684	60	154.631
125.499	5.968	ITI	Fixation+	9	No_Pain	n/a	8.382	n/a	n/a	154.658
131.483	3.498	Pic2	Picture	9	No_Pain	27	4.868	n/a	n/a	160.643
134.982	2.006	Blank	Blank	9	No_Pain	n/a	2.862	n/a	n/a	164.141
139.85	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	2.345	0	169.009
139.872	5.239	ITI	Fixation+	10	Pain	n/a	6.436	n/a	n/a	169.032
