onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.009	120.014	Fixation+	n/a	n/a	40.414
129.337	n/a	Response	9.314	5	169.742
129.356	120.013	Fixation+	n/a	n/a	169.761
253.726	n/a	Response	4.357	6	294.131
253.747	120.013	Fixation+	n/a	n/a	294.151
377.376	n/a	Response	3.616	7	417.781
377.408	120.013	Fixation+	n/a	n/a	417.812
501.28	n/a	Response	3.859	7	541.685
