onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.015	120.013	Fixation+	n/a	n/a	66.757
126.876	n/a	Response	6.847	5	193.618
126.909	120.013	Fixation+	n/a	n/a	193.65
251.219	n/a	Response	4.297	6	317.96
251.249	120.013	Fixation+	n/a	n/a	317.991
380.975	n/a	Response	9.713	7	447.717
380.994	120.013	Fixation+	n/a	n/a	447.736
503.188	n/a	Response	2.181	7	569.93
