onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.013	120.014	Fixation+	n/a	n/a	45.023
125.784	n/a	Response	5.757	5	170.794
125.813	120.014	Fixation+	n/a	n/a	170.823
249.848	n/a	Response	4.021	6	294.859
249.873	120.014	Fixation+	n/a	n/a	294.883
374.626	n/a	Response	4.739	7	419.636
374.645	120.014	Fixation+	n/a	n/a	419.656
497.882	n/a	Response	3.222	7	542.892
