onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.015	120.014	Fixation+	n/a	n/a	40.347
124.737	n/a	Response	4.708	5	165.07
124.754	120.014	Fixation+	n/a	n/a	165.087
252.933	n/a	Response	8.165	6	293.266
252.958	120.014	Fixation+	n/a	n/a	293.29
376.722	n/a	Response	3.75	7	417.055
376.752	120.014	Fixation+	n/a	n/a	417.084
504.936	n/a	Response	8.171	7	545.269
