onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.01	120.014	Fixation+	n/a	n/a	40.696
127.904	n/a	Response	7.881	5	168.59
127.931	120.014	Fixation+	n/a	n/a	168.617
251.745	n/a	Response	3.8	6	292.431
251.774	120.013	Fixation+	n/a	n/a	292.46
374.867	n/a	Response	3.079	7	415.553
374.888	120.013	Fixation+	n/a	n/a	415.574
500.392	n/a	Response	5.491	7	541.078
