onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.003	5.67	ITI	Fixation+	0	No_Pain	n/a	7.112	n/a	n/a	33.169
5.69	3.498	Pic2	Picture	0	No_Pain	24	3.598	n/a	n/a	38.855
9.188	2.006	Blank	Blank	0	No_Pain	n/a	1.592	n/a	n/a	42.354
12.786	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	1.075	0	45.951
12.802	4.675	ITI	Fixation+	1	No_Pain	n/a	6.604	n/a	n/a	45.968
17.494	3.498	Pic2	Picture	1	No_Pain	25	3.089	n/a	n/a	50.66
20.992	2.006	Blank	Blank	1	No_Pain	n/a	1.083	n/a	n/a	54.158
24.081	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	0.567	0	57.247
24.109	5.106	ITI	Fixation+	2	Pain	n/a	8.574	n/a	n/a	57.275
29.232	3.498	Pic2	Picture	2	Pain	19	5.059	n/a	n/a	62.398
32.73	2.006	Blank	Blank	2	Pain	n/a	3.053	n/a	n/a	65.896
37.789	n/a	ConfirmRating	Rate	2	Pain	19	n/a	2.537	3	70.955
37.82	5.123	ITI	Fixation+	3	No_Pain	n/a	9.647	n/a	n/a	70.985
42.959	3.498	Pic2	Picture	3	No_Pain	37	6.133	n/a	n/a	76.125
46.457	2.006	Blank	Blank	3	No_Pain	n/a	4.127	n/a	n/a	79.623
52.59	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	3.61	0	85.756
52.608	4.891	ITI	Fixation+	4	Pain	n/a	8.775	n/a	n/a	85.774
57.515	3.498	Pic2	Picture	4	Pain	2	5.261	n/a	n/a	90.681
61.013	2.006	Blank	Blank	4	Pain	n/a	3.254	n/a	n/a	94.179
66.274	n/a	ConfirmRating	Rate	4	Pain	2	n/a	2.738	0	99.44
66.302	5.836	ITI	Fixation+	5	No_Pain	n/a	8.037	n/a	n/a	99.468
72.155	3.498	Pic2	Picture	5	No_Pain	26	4.522	n/a	n/a	105.32
75.653	2.006	Blank	Blank	5	No_Pain	n/a	2.516	n/a	n/a	108.818
80.175	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	1.999	11	113.341
80.195	4.277	ITI	Fixation+	6	Pain	n/a	9.206	n/a	n/a	113.361
84.489	3.498	Pic2	Picture	6	Pain	12	5.691	n/a	n/a	117.655
87.987	2.006	Blank	Blank	6	Pain	n/a	3.685	n/a	n/a	121.153
93.679	n/a	ConfirmRating	Rate	6	Pain	12	n/a	3.169	2	126.844
93.707	5.952	ITI	Fixation+	7	Pain	n/a	8.308	n/a	n/a	126.873
99.675	3.498	Pic2	Picture	7	Pain	3	4.793	n/a	n/a	132.841
103.174	2.006	Blank	Blank	7	Pain	n/a	2.787	n/a	n/a	136.339
107.967	n/a	ConfirmRating	Rate	7	Pain	3	n/a	2.271	6	141.132
107.998	5.421	ITI	Fixation+	8	No_Pain	n/a	7.495	n/a	n/a	141.164
113.436	3.498	Pic2	Picture	8	No_Pain	30	3.98	n/a	n/a	146.602
116.934	2.006	Blank	Blank	8	No_Pain	n/a	1.974	n/a	n/a	150.1
120.914	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	1.458	0	154.08
120.946	4.543	ITI	Fixation+	9	Pain	n/a	8.362	n/a	n/a	154.112
125.505	3.498	Pic2	Picture	9	Pain	4	4.847	n/a	n/a	158.671
129.003	2.006	Blank	Blank	9	Pain	n/a	2.841	n/a	n/a	162.169
133.85	n/a	ConfirmRating	Rate	9	Pain	4	n/a	2.325	3	167.016
133.878	4.377	ITI	Fixation+	10	No_Pain	n/a	7.928	n/a	n/a	167.043
138.271	3.498	Pic2	Picture	10	No_Pain	28	4.413	n/a	n/a	171.437
141.769	2.006	Blank	Blank	10	No_Pain	n/a	2.407	n/a	n/a	174.935
146.182	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	1.89	0	179.348
146.212	5.902	ITI	Fixation+	11	Pain	n/a	11.274	n/a	n/a	179.378
152.131	3.498	Pic2	Picture	11	Pain	13	7.759	n/a	n/a	185.297
155.629	2.006	Blank	Blank	11	Pain	n/a	5.753	n/a	n/a	188.795
163.388	n/a	ConfirmRating	Rate	11	Pain	13	n/a	5.236	0	196.554
163.405	5.289	ITI	Fixation+	12	No_Pain	n/a	8.46	n/a	n/a	196.57
168.71	3.498	Pic2	Picture	12	No_Pain	32	4.945	n/a	n/a	201.876
172.208	2.006	Blank	Blank	12	No_Pain	n/a	2.939	n/a	n/a	205.374
177.153	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	2.422	0	210.319
177.182	4.194	ITI	Fixation+	13	Pain	n/a	7.335	n/a	n/a	210.347
181.393	3.498	Pic2	Picture	13	Pain	5	3.82	n/a	n/a	214.558
184.891	2.006	Blank	Blank	13	Pain	n/a	1.814	n/a	n/a	218.057
188.711	n/a	ConfirmRating	Rate	13	Pain	5	n/a	1.297	0	221.876
188.737	4.41	ITI	Fixation+	14	No_Pain	n/a	8.03	n/a	n/a	221.903
193.164	3.498	Pic2	Picture	14	No_Pain	21	4.516	n/a	n/a	226.329
196.662	2.006	Blank	Blank	14	No_Pain	n/a	2.51	n/a	n/a	229.828
201.178	n/a	ConfirmRating	Rate	14	No_Pain	21	n/a	1.993	0	234.343
201.204	4.808	ITI	Fixation+	15	No_Pain	n/a	8.421	n/a	n/a	234.37
206.029	3.498	Pic2	Picture	15	No_Pain	38	4.906	n/a	n/a	239.195
209.527	2.006	Blank	Blank	15	No_Pain	n/a	2.9	n/a	n/a	242.693
214.433	n/a	ConfirmRating	Rate	15	No_Pain	38	n/a	2.384	0	247.599
214.451	4.36	ITI	Fixation+	16	Pain	n/a	8.293	n/a	n/a	247.617
218.828	3.498	Pic2	Picture	16	Pain	16	4.778	n/a	n/a	251.994
222.326	2.006	Blank	Blank	16	Pain	n/a	2.772	n/a	n/a	255.492
227.104	n/a	ConfirmRating	Rate	16	Pain	16	n/a	2.256	0	260.27
227.134	5.869	ITI	Fixation+	17	No_Pain	n/a	10.573	n/a	n/a	260.3
233.019	3.498	Pic2	Picture	17	No_Pain	22	7.059	n/a	n/a	266.185
236.517	2.006	Blank	Blank	17	No_Pain	n/a	5.053	n/a	n/a	269.683
243.576	n/a	ConfirmRating	Rate	17	No_Pain	22	n/a	4.536	0	276.742
243.597	4.592	ITI	Fixation+	18	Pain	n/a	22.718	n/a	n/a	276.762
248.206	3.498	Pic2	Picture	18	Pain	8	19.203	n/a	n/a	281.371
251.704	2.006	Blank	Blank	18	Pain	n/a	17.197	n/a	n/a	284.869
270.907	n/a	ConfirmRating	Rate	18	Pain	8	n/a	16.68	23	304.073
270.935	4.692	ITI	Fixation+	19	Pain	n/a	7.13	n/a	n/a	304.101
275.644	3.498	Pic2	Picture	19	Pain	1	3.615	n/a	n/a	308.809
279.142	2.006	Blank	Blank	19	Pain	n/a	1.609	n/a	n/a	312.308
282.757	n/a	ConfirmRating	Rate	19	Pain	1	n/a	1.092	0	315.923
282.789	15.004	Rest	n/a	19	n/a	n/a	-15.036	n/a	n/a	315.955
297.81	4.791	ITI	Fixation+	20	No_Pain	n/a	6.738	n/a	n/a	330.975
302.618	3.498	Pic2	Picture	20	No_Pain	23	3.223	n/a	n/a	335.783
306.116	2.006	Blank	Blank	20	No_Pain	n/a	1.217	n/a	n/a	339.281
309.339	n/a	ConfirmRating	Rate	20	No_Pain	23	n/a	0.701	0	342.504
309.365	4.112	ITI	Fixation+	21	Pain	n/a	9.17	n/a	n/a	342.531
313.493	3.498	Pic2	Picture	21	Pain	10	5.655	n/a	n/a	346.659
316.991	2.006	Blank	Blank	21	Pain	n/a	3.649	n/a	n/a	350.157
322.646	n/a	ConfirmRating	Rate	21	Pain	10	n/a	3.133	1	355.812
322.678	4.344	ITI	Fixation+	22	No_Pain	n/a	7.11	n/a	n/a	355.844
327.038	3.498	Pic2	Picture	22	No_Pain	36	3.595	n/a	n/a	360.204
330.536	2.006	Blank	Blank	22	No_Pain	n/a	1.589	n/a	n/a	363.702
334.131	n/a	ConfirmRating	Rate	22	No_Pain	36	n/a	1.072	0	367.297
334.15	4.99	ITI	Fixation+	23	Pain	n/a	9.669	n/a	n/a	367.316
339.157	3.498	Pic2	Picture	23	Pain	11	6.155	n/a	n/a	372.323
342.655	2.006	Blank	Blank	23	Pain	n/a	4.149	n/a	n/a	375.821
348.81	n/a	ConfirmRating	Rate	23	Pain	11	n/a	3.632	4	381.976
348.839	4.543	ITI	Fixation+	24	Pain	n/a	9.289	n/a	n/a	382.005
353.399	3.498	Pic2	Picture	24	Pain	17	5.774	n/a	n/a	386.564
356.897	2.006	Blank	Blank	24	Pain	n/a	3.768	n/a	n/a	390.062
362.671	n/a	ConfirmRating	Rate	24	Pain	17	n/a	3.251	1	395.837
362.699	4.974	ITI	Fixation+	25	No_Pain	n/a	7.91	n/a	n/a	395.865
