onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.011	120.014	Fixation+	n/a	n/a	43.017
126.77	n/a	Response	6.745	5	169.776
126.789	120.014	Fixation+	n/a	n/a	169.796
252.554	n/a	Response	5.75	6	295.56
252.573	120.014	Fixation+	n/a	n/a	295.579
381.678	n/a	Response	9.091	7	424.685
381.706	120.014	Fixation+	n/a	n/a	424.712
507.875	n/a	Response	6.154	7	550.881
