onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.014	120.014	Fixation+	n/a	n/a	44.476
131.598	n/a	Response	11.57	5	176.059
131.617	120.014	Fixation+	n/a	n/a	176.078
261.004	n/a	Response	9.373	6	305.466
261.031	120.014	Fixation+	n/a	n/a	305.492
396.449	n/a	Response	15.404	7	440.911
396.48	120.014	Fixation+	n/a	n/a	440.941
523.509	n/a	Response	7.015	7	567.971
