onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.007	4.841	ITI	Fixation+	0	Pain	n/a	12.359	n/a	n/a	25.46
4.864	3.498	Pic2	Picture	0	Pain	7	8.844	n/a	n/a	30.317
8.363	2.006	Blank	Blank	0	Pain	n/a	6.838	n/a	n/a	33.815
17.206	n/a	ConfirmRating	Rate	0	Pain	7	n/a	6.322	34	42.659
17.232	4.228	ITI	Fixation+	1	Pain	n/a	10.706	n/a	n/a	42.685
21.476	3.498	Pic2	Picture	1	Pain	15	7.192	n/a	n/a	46.929
24.974	2.006	Blank	Blank	1	Pain	n/a	5.186	n/a	n/a	50.427
32.166	n/a	ConfirmRating	Rate	1	Pain	15	n/a	4.669	64	57.619
32.186	5.156	ITI	Fixation+	2	No_Pain	n/a	16.541	n/a	n/a	57.639
37.359	3.498	Pic2	Picture	2	No_Pain	34	13.026	n/a	n/a	62.812
40.857	2.006	Blank	Blank	2	No_Pain	n/a	11.02	n/a	n/a	66.31
53.883	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	10.503	18	79.335
53.904	4.41	ITI	Fixation+	3	No_Pain	n/a	16.387	n/a	n/a	79.357
58.331	3.498	Pic2	Picture	3	No_Pain	35	12.872	n/a	n/a	83.784
61.829	2.006	Blank	Blank	3	No_Pain	n/a	10.866	n/a	n/a	87.282
74.701	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	10.35	37	100.154
74.727	4.377	ITI	Fixation+	4	Pain	n/a	26.053	n/a	n/a	100.18
79.121	3.498	Pic2	Picture	4	Pain	6	22.538	n/a	n/a	104.573
82.619	2.006	Blank	Blank	4	Pain	n/a	20.532	n/a	n/a	108.072
105.157	n/a	ConfirmRating	Rate	4	Pain	6	n/a	20.015	28	130.61
105.183	5.968	ITI	Fixation+	5	No_Pain	n/a	33.651	n/a	n/a	130.635
111.167	3.498	Pic2	Picture	5	No_Pain	29	30.137	n/a	n/a	136.62
114.666	2.006	Blank	Blank	5	No_Pain	n/a	28.131	n/a	n/a	140.118
144.802	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	27.614	3	170.255
144.822	4.907	ITI	Fixation+	6	No_Pain	n/a	12.895	n/a	n/a	170.275
149.746	3.498	Pic2	Picture	6	No_Pain	39	9.381	n/a	n/a	175.199
153.244	2.006	Blank	Blank	6	No_Pain	n/a	7.374	n/a	n/a	178.697
162.625	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	6.858	7	188.077
162.644	5.487	ITI	Fixation+	7	Pain	n/a	19.435	n/a	n/a	188.097
168.149	3.498	Pic2	Picture	7	Pain	9	15.921	n/a	n/a	193.601
171.647	2.006	Blank	Blank	7	Pain	n/a	13.915	n/a	n/a	197.099
187.567	n/a	ConfirmRating	Rate	7	Pain	9	n/a	13.399	20	213.02
187.595	5.372	ITI	Fixation+	8	Pain	n/a	8.971	n/a	n/a	213.048
192.984	3.498	Pic2	Picture	8	Pain	14	5.457	n/a	n/a	218.436
196.482	2.006	Blank	Blank	8	Pain	n/a	3.451	n/a	n/a	221.934
201.938	n/a	ConfirmRating	Rate	8	Pain	14	n/a	2.934	10	227.391
201.969	5.454	ITI	Fixation+	9	No_Pain	n/a	23.107	n/a	n/a	227.422
207.44	3.498	Pic2	Picture	9	No_Pain	27	19.592	n/a	n/a	232.893
210.938	2.006	Blank	Blank	9	No_Pain	n/a	17.586	n/a	n/a	236.391
230.531	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	17.07	4	255.983
230.551	4.393	ITI	Fixation+	10	Pain	n/a	9.851	n/a	n/a	256.004
234.961	3.498	Pic2	Picture	10	Pain	20	6.336	n/a	n/a	260.414
238.459	2.006	Blank	Blank	10	Pain	n/a	4.33	n/a	n/a	263.912
244.795	n/a	ConfirmRating	Rate	10	Pain	20	n/a	3.814	6	270.248
244.825	4.393	ITI	Fixation+	11	No_Pain	n/a	26.97	n/a	n/a	270.278
249.235	3.498	Pic2	Picture	11	No_Pain	40	23.455	n/a	n/a	274.688
252.733	2.006	Blank	Blank	11	No_Pain	n/a	21.449	n/a	n/a	278.186
276.189	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	20.933	7	301.641
276.209	5.255	ITI	Fixation+	12	No_Pain	n/a	28.049	n/a	n/a	301.661
281.481	3.498	Pic2	Picture	12	No_Pain	33	24.534	n/a	n/a	306.933
284.979	2.006	Blank	Blank	12	No_Pain	n/a	22.528	n/a	n/a	310.432
309.513	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	22.011	26	334.966
309.532	4.41	ITI	Fixation+	13	Pain	n/a	14.954	n/a	n/a	334.985
313.959	3.498	Pic2	Picture	13	Pain	18	11.439	n/a	n/a	339.411
317.457	2.006	Blank	Blank	13	Pain	n/a	9.433	n/a	n/a	342.909
328.896	n/a	ConfirmRating	Rate	13	Pain	18	n/a	8.916	19	354.349
328.913	5.769	ITI	Fixation+	14	No_Pain	n/a	13.47	n/a	n/a	354.365
334.699	3.498	Pic2	Picture	14	No_Pain	31	9.956	n/a	n/a	360.151
338.197	2.006	Blank	Blank	14	No_Pain	n/a	7.95	n/a	n/a	363.649
348.152	n/a	ConfirmRating	Rate	14	No_Pain	31	n/a	7.433	5	373.605
348.177	5.239	ITI	Fixation+	15	Pain	n/a	20.642	n/a	n/a	373.63
353.433	3.498	Pic2	Picture	15	Pain	17	17.127	n/a	n/a	378.885
356.931	2.006	Blank	Blank	15	Pain	n/a	15.121	n/a	n/a	382.383
374.058	n/a	ConfirmRating	Rate	15	Pain	17	n/a	14.604	33	399.511
374.09	4.841	ITI	Fixation+	16	Pain	n/a	8.923	n/a	n/a	399.542
378.947	3.498	Pic2	Picture	16	Pain	11	5.408	n/a	n/a	404.4
382.445	2.006	Blank	Blank	16	Pain	n/a	3.402	n/a	n/a	407.898
387.854	n/a	ConfirmRating	Rate	16	Pain	11	n/a	2.886	38	413.306
387.883	4.841	ITI	Fixation+	17	No_Pain	n/a	25.447	n/a	n/a	413.336
392.741	3.498	Pic2	Picture	17	No_Pain	36	21.932	n/a	n/a	418.193
396.239	2.006	Blank	Blank	17	No_Pain	n/a	19.926	n/a	n/a	421.692
418.171	n/a	ConfirmRating	Rate	17	No_Pain	36	n/a	19.409	8	443.624
