onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.017	120.013	Fixation+	n/a	n/a	44.79
134.011	n/a	Response	13.98	5	178.784
134.04	120.013	Fixation+	n/a	n/a	178.813
266.051	n/a	Response	11.998	6	310.825
266.073	120.013	Fixation+	n/a	n/a	310.846
391.269	n/a	Response	5.183	7	436.042
391.292	120.013	Fixation+	n/a	n/a	436.065
522.451	n/a	Response	11.145	7	567.224
