onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.013	5.604	ITI	Fixation+	0	No_Pain	n/a	9.808	n/a	n/a	29.223
5.633	3.498	Pic2	Picture	0	No_Pain	24	6.293	n/a	n/a	34.843
9.131	2.006	Blank	Blank	0	No_Pain	n/a	4.287	n/a	n/a	38.342
15.425	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	3.771	0	44.635
15.448	5.703	ITI	Fixation+	1	No_Pain	n/a	9.008	n/a	n/a	44.658
21.168	3.498	Pic2	Picture	1	No_Pain	25	5.493	n/a	n/a	50.378
24.666	2.006	Blank	Blank	1	No_Pain	n/a	3.487	n/a	n/a	53.876
30.159	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	2.97	0	59.369
30.186	5.753	ITI	Fixation+	2	Pain	n/a	12.397	n/a	n/a	59.397
35.956	3.498	Pic2	Picture	2	Pain	19	8.882	n/a	n/a	65.166
39.454	2.006	Blank	Blank	2	Pain	n/a	6.876	n/a	n/a	68.664
48.336	n/a	ConfirmRating	Rate	2	Pain	19	n/a	6.359	33	77.547
48.357	4.294	ITI	Fixation+	3	No_Pain	n/a	9.273	n/a	n/a	77.567
52.667	3.498	Pic2	Picture	3	No_Pain	37	5.759	n/a	n/a	81.878
56.166	2.006	Blank	Blank	3	No_Pain	n/a	3.753	n/a	n/a	85.376
61.924	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	3.236	0	91.135
61.952	4.907	ITI	Fixation+	4	Pain	n/a	8.134	n/a	n/a	91.162
66.876	3.498	Pic2	Picture	4	Pain	2	4.619	n/a	n/a	96.086
70.374	2.006	Blank	Blank	4	Pain	n/a	2.613	n/a	n/a	99.584
74.993	n/a	ConfirmRating	Rate	4	Pain	2	n/a	2.097	42	104.203
75.016	5.604	ITI	Fixation+	5	No_Pain	n/a	7.809	n/a	n/a	104.226
80.636	3.498	Pic2	Picture	5	No_Pain	26	4.295	n/a	n/a	109.846
84.134	2.006	Blank	Blank	5	No_Pain	n/a	2.289	n/a	n/a	113.344
88.429	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	1.772	0	117.639
88.461	4.526	ITI	Fixation+	6	Pain	n/a	8.934	n/a	n/a	117.671
93.004	3.498	Pic2	Picture	6	Pain	12	5.419	n/a	n/a	122.214
96.502	2.006	Blank	Blank	6	Pain	n/a	3.413	n/a	n/a	125.712
101.921	n/a	ConfirmRating	Rate	6	Pain	12	n/a	2.897	64	131.131
101.94	5.571	ITI	Fixation+	7	Pain	n/a	9.145	n/a	n/a	131.15
107.527	3.498	Pic2	Picture	7	Pain	3	5.631	n/a	n/a	136.737
111.025	2.006	Blank	Blank	7	Pain	n/a	3.625	n/a	n/a	140.235
116.656	n/a	ConfirmRating	Rate	7	Pain	3	n/a	3.107	76	145.866
116.678	4.078	ITI	Fixation+	8	No_Pain	n/a	9.466	n/a	n/a	145.889
120.773	3.498	Pic2	Picture	8	No_Pain	30	5.951	n/a	n/a	149.984
124.272	2.006	Blank	Blank	8	No_Pain	n/a	3.945	n/a	n/a	153.482
130.222	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	3.428	0	159.433
130.24	4.36	ITI	Fixation+	9	Pain	n/a	7.681	n/a	n/a	159.45
134.617	3.498	Pic2	Picture	9	Pain	4	4.166	n/a	n/a	163.827
138.115	2.006	Blank	Blank	9	Pain	n/a	2.16	n/a	n/a	167.325
142.281	n/a	ConfirmRating	Rate	9	Pain	4	n/a	1.644	77	171.492
142.309	4.095	ITI	Fixation+	10	No_Pain	n/a	8.482	n/a	n/a	171.52
146.421	3.498	Pic2	Picture	10	No_Pain	28	4.967	n/a	n/a	175.631
149.919	2.006	Blank	Blank	10	No_Pain	n/a	2.961	n/a	n/a	179.129
154.886	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	2.444	0	184.096
154.909	5.206	ITI	Fixation+	11	Pain	n/a	10.841	n/a	n/a	184.12
160.132	3.498	Pic2	Picture	11	Pain	13	7.326	n/a	n/a	189.342
163.63	2.006	Blank	Blank	11	Pain	n/a	5.32	n/a	n/a	192.84
170.956	n/a	ConfirmRating	Rate	11	Pain	13	n/a	4.804	68	200.166
170.974	5.421	ITI	Fixation+	12	No_Pain	n/a	8.57	n/a	n/a	200.185
176.412	3.498	Pic2	Picture	12	No_Pain	32	5.056	n/a	n/a	205.623
179.91	2.006	Blank	Blank	12	No_Pain	n/a	3.049	n/a	n/a	209.121
184.966	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	2.533	0	214.176
184.984	5.985	ITI	Fixation+	13	Pain	n/a	9.854	n/a	n/a	214.194
190.985	3.498	Pic2	Picture	13	Pain	5	6.34	n/a	n/a	220.195
194.483	2.006	Blank	Blank	13	Pain	n/a	4.334	n/a	n/a	223.694
200.823	n/a	ConfirmRating	Rate	13	Pain	5	n/a	3.817	72	230.033
200.85	4.609	ITI	Fixation+	14	No_Pain	n/a	8.329	n/a	n/a	230.06
205.475	3.498	Pic2	Picture	14	No_Pain	21	4.814	n/a	n/a	234.685
208.973	2.006	Blank	Blank	14	No_Pain	n/a	2.808	n/a	n/a	238.183
213.788	n/a	ConfirmRating	Rate	14	No_Pain	21	n/a	2.291	0	242.998
213.814	4.559	ITI	Fixation+	15	No_Pain	n/a	7.239	n/a	n/a	243.024
218.39	3.498	Pic2	Picture	15	No_Pain	38	3.724	n/a	n/a	247.6
221.888	2.006	Blank	Blank	15	No_Pain	n/a	1.718	n/a	n/a	251.098
225.613	n/a	ConfirmRating	Rate	15	No_Pain	38	n/a	1.201	0	254.823
225.635	5.405	ITI	Fixation+	16	Pain	n/a	8.137	n/a	n/a	254.845
231.056	3.498	Pic2	Picture	16	Pain	16	4.622	n/a	n/a	260.267
234.554	2.006	Blank	Blank	16	Pain	n/a	2.616	n/a	n/a	263.765
239.176	n/a	ConfirmRating	Rate	16	Pain	16	n/a	2.099	84	268.387
239.196	5.902	ITI	Fixation+	17	No_Pain	n/a	7.357	n/a	n/a	268.407
245.115	3.498	Pic2	Picture	17	No_Pain	22	3.842	n/a	n/a	274.325
248.613	2.006	Blank	Blank	17	No_Pain	n/a	1.836	n/a	n/a	277.824
252.455	n/a	ConfirmRating	Rate	17	No_Pain	22	n/a	1.319	0	281.666
252.476	5.819	ITI	Fixation+	18	Pain	n/a	8.229	n/a	n/a	281.686
258.312	3.498	Pic2	Picture	18	Pain	8	4.714	n/a	n/a	287.522
261.81	2.006	Blank	Blank	18	Pain	n/a	2.708	n/a	n/a	291.02
266.524	n/a	ConfirmRating	Rate	18	Pain	8	n/a	2.192	78	295.734
266.552	4.974	ITI	Fixation+	19	Pain	n/a	7.799	n/a	n/a	295.762
271.542	3.498	Pic2	Picture	19	Pain	1	4.284	n/a	n/a	300.752
275.04	2.006	Blank	Blank	19	Pain	n/a	2.278	n/a	n/a	304.25
279.324	n/a	ConfirmRating	Rate	19	Pain	1	n/a	1.762	87	308.534
279.35	15.004	Rest	n/a	19	n/a	n/a	-15.03	n/a	n/a	308.561
294.371	5.239	ITI	Fixation+	20	No_Pain	n/a	8.782	n/a	n/a	323.581
299.626	3.498	Pic2	Picture	20	No_Pain	23	5.267	n/a	n/a	328.837
303.125	2.006	Blank	Blank	20	No_Pain	n/a	3.261	n/a	n/a	332.335
308.392	n/a	ConfirmRating	Rate	20	No_Pain	23	n/a	2.744	0	337.602
308.413	5.554	ITI	Fixation+	21	Pain	n/a	7.143	n/a	n/a	337.623
313.984	3.498	Pic2	Picture	21	Pain	10	3.629	n/a	n/a	343.194
317.482	2.006	Blank	Blank	21	Pain	n/a	1.623	n/a	n/a	346.692
321.111	n/a	ConfirmRating	Rate	21	Pain	10	n/a	1.106	82	350.321
321.129	4.957	ITI	Fixation+	22	No_Pain	n/a	8.069	n/a	n/a	350.339
326.103	3.498	Pic2	Picture	22	No_Pain	36	4.554	n/a	n/a	355.313
329.601	2.006	Blank	Blank	22	No_Pain	n/a	2.548	n/a	n/a	358.811
334.155	n/a	ConfirmRating	Rate	22	No_Pain	36	n/a	2.031	0	363.366
334.177	5.571	ITI	Fixation+	23	Pain	n/a	7.777	n/a	n/a	363.387
339.764	3.498	Pic2	Picture	23	Pain	11	4.262	n/a	n/a	368.974
343.262	2.006	Blank	Blank	23	Pain	n/a	2.256	n/a	n/a	372.472
347.524	n/a	ConfirmRating	Rate	23	Pain	11	n/a	1.74	77	376.735
347.556	4.476	ITI	Fixation+	24	Pain	n/a	7.453	n/a	n/a	376.766
352.049	3.498	Pic2	Picture	24	Pain	17	3.938	n/a	n/a	381.259
355.547	2.006	Blank	Blank	24	Pain	n/a	1.932	n/a	n/a	384.757
359.485	n/a	ConfirmRating	Rate	24	Pain	17	n/a	1.416	80	388.695
359.509	5.355	ITI	Fixation+	25	No_Pain	n/a	6.376	n/a	n/a	388.72
364.881	3.498	Pic2	Picture	25	No_Pain	31	2.861	n/a	n/a	394.091
368.379	2.006	Blank	Blank	25	No_Pain	n/a	0.855	n/a	n/a	397.589
371.24	n/a	ConfirmRating	Rate	25	No_Pain	31	n/a	0.339	52	400.45
371.264	5.289	ITI	Fixation+	26	Pain	n/a	7.378	n/a	n/a	400.474
376.569	3.498	Pic2	Picture	26	Pain	18	3.864	n/a	n/a	405.779
380.067	2.006	Blank	Blank	26	Pain	n/a	1.858	n/a	n/a	409.277
383.931	n/a	ConfirmRating	Rate	26	Pain	18	n/a	1.341	87	413.141
383.963	5.786	ITI	Fixation+	27	No_Pain	n/a	7.204	n/a	n/a	413.173
389.766	3.498	Pic2	Picture	27	No_Pain	33	3.689	n/a	n/a	418.976
393.264	2.006	Blank	Blank	27	No_Pain	n/a	1.683	n/a	n/a	422.474
396.953	n/a	ConfirmRating	Rate	27	No_Pain	33	n/a	1.167	0	426.163
396.978	5.355	ITI	Fixation+	28	No_Pain	n/a	7.169	n/a	n/a	426.188
402.349	3.498	Pic2	Picture	28	No_Pain	40	3.654	n/a	n/a	431.559
405.847	2.006	Blank	Blank	28	No_Pain	n/a	1.648	n/a	n/a	435.058
409.501	n/a	ConfirmRating	Rate	28	No_Pain	40	n/a	1.131	1	438.712
409.528	5.09	ITI	Fixation+	29	Pain	n/a	8.866	n/a	n/a	438.738
414.634	3.498	Pic2	Picture	29	Pain	20	5.351	n/a	n/a	443.844
418.132	2.006	Blank	Blank	29	Pain	n/a	3.345	n/a	n/a	447.342
423.483	n/a	ConfirmRating	Rate	29	Pain	20	n/a	2.828	82	452.694
423.504	5.935	ITI	Fixation+	30	No_Pain	n/a	8.406	n/a	n/a	452.714
429.456	3.498	Pic2	Picture	30	No_Pain	27	4.892	n/a	n/a	458.666
432.954	2.006	Blank	Blank	30	No_Pain	n/a	2.886	n/a	n/a	462.164
437.845	n/a	ConfirmRating	Rate	30	No_Pain	27	n/a	2.369	0	467.056
437.878	4.609	ITI	Fixation+	31	Pain	n/a	8.589	n/a	n/a	467.088
442.503	3.498	Pic2	Picture	31	Pain	14	5.075	n/a	n/a	471.714
446.001	2.006	Blank	Blank	31	Pain	n/a	3.069	n/a	n/a	475.212
451.076	n/a	ConfirmRating	Rate	31	Pain	14	n/a	2.552	90	480.286
451.108	4.824	ITI	Fixation+	32	Pain	n/a	8.678	n/a	n/a	480.318
455.949	3.498	Pic2	Picture	32	Pain	9	5.163	n/a	n/a	485.159
459.447	2.006	Blank	Blank	32	Pain	n/a	3.157	n/a	n/a	488.657
464.61	n/a	ConfirmRating	Rate	32	Pain	9	n/a	2.641	88	493.82
464.636	4.46	ITI	Fixation+	33	No_Pain	n/a	7.129	n/a	n/a	493.846
469.112	3.498	Pic2	Picture	33	No_Pain	39	3.614	n/a	n/a	498.323
472.61	2.006	Blank	Blank	33	No_Pain	n/a	1.608	n/a	n/a	501.821
476.225	n/a	ConfirmRating	Rate	33	No_Pain	39	n/a	1.092	0	505.435
476.258	5.72	ITI	Fixation+	34	No_Pain	n/a	8.506	n/a	n/a	505.468
481.994	3.498	Pic2	Picture	34	No_Pain	29	4.991	n/a	n/a	511.204
485.492	2.006	Blank	Blank	34	No_Pain	n/a	2.985	n/a	n/a	514.702
490.484	n/a	ConfirmRating	Rate	34	No_Pain	29	n/a	2.469	0	519.694
490.516	4.311	ITI	Fixation+	35	Pain	n/a	8.196	n/a	n/a	519.726
494.843	3.498	Pic2	Picture	35	Pain	6	4.682	n/a	n/a	524.053
498.341	2.006	Blank	Blank	35	Pain	n/a	2.676	n/a	n/a	527.551
503.023	n/a	ConfirmRating	Rate	35	Pain	6	n/a	2.159	85	532.233
