onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.011	120.013	Fixation+	n/a	n/a	46.78
123.343	n/a	Response	3.319	5	170.112
123.373	120.013	Fixation+	n/a	n/a	170.142
247.215	n/a	Response	3.828	6	293.983
247.233	120.013	Fixation+	n/a	n/a	294.001
369.745	n/a	Response	2.499	7	416.513
369.766	120.013	Fixation+	n/a	n/a	416.534
492.282	n/a	Response	2.503	7	539.05
