onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.009	4.543	ITI	Fixation+	0	Pain	n/a	8.174	n/a	n/a	26.222
4.568	3.498	Pic2	Picture	0	Pain	7	4.66	n/a	n/a	30.781
8.066	2.006	Blank	Blank	0	Pain	n/a	2.654	n/a	n/a	34.279
12.726	n/a	ConfirmRating	Rate	0	Pain	7	n/a	2.137	53	38.939
12.758	4.858	ITI	Fixation+	1	Pain	n/a	7.859	n/a	n/a	38.971
17.632	3.498	Pic2	Picture	1	Pain	15	4.344	n/a	n/a	43.845
21.13	2.006	Blank	Blank	1	Pain	n/a	2.338	n/a	n/a	47.343
25.474	n/a	ConfirmRating	Rate	1	Pain	15	n/a	1.822	46	51.688
25.507	4.957	ITI	Fixation+	2	No_Pain	n/a	8.935	n/a	n/a	51.72
30.48	3.498	Pic2	Picture	2	No_Pain	34	5.421	n/a	n/a	56.694
33.978	2.006	Blank	Blank	2	No_Pain	n/a	3.415	n/a	n/a	60.192
39.399	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	2.898	17	65.612
39.416	5.106	ITI	Fixation+	3	No_Pain	n/a	7.515	n/a	n/a	65.63
44.539	3.498	Pic2	Picture	3	No_Pain	35	4.001	n/a	n/a	70.752
48.037	2.006	Blank	Blank	3	No_Pain	n/a	1.995	n/a	n/a	74.251
52.038	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	1.478	37	78.251
52.066	4.261	ITI	Fixation+	4	Pain	n/a	8.03	n/a	n/a	78.279
56.343	3.498	Pic2	Picture	4	Pain	6	4.515	n/a	n/a	82.556
59.841	2.006	Blank	Blank	4	Pain	n/a	2.509	n/a	n/a	86.055
64.356	n/a	ConfirmRating	Rate	4	Pain	6	n/a	1.993	76	90.57
64.383	4.41	ITI	Fixation+	5	No_Pain	n/a	6.807	n/a	n/a	90.597
68.81	3.498	Pic2	Picture	5	No_Pain	29	3.292	n/a	n/a	95.024
72.308	2.006	Blank	Blank	5	No_Pain	n/a	1.286	n/a	n/a	98.522
75.6	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	0.769	17	101.814
75.624	5.454	ITI	Fixation+	6	No_Pain	n/a	7.254	n/a	n/a	101.838
