onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.017	120.014	Fixation+	n/a	n/a	39.718
124.445	n/a	Response	4.413	5	164.145
124.474	120.014	Fixation+	n/a	n/a	164.175
253.28	n/a	Response	8.791	6	292.981
253.309	120.014	Fixation+	n/a	n/a	293.01
381.613	n/a	Response	8.289	7	421.314
381.629	120.014	Fixation+	n/a	n/a	421.33
505.267	n/a	Response	3.624	7	544.968
