onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.018	5.72	ITI	Fixation+	0	No_Pain	n/a	9.419	n/a	n/a	25.311
5.754	3.498	Pic2	Picture	0	No_Pain	24	5.905	n/a	n/a	31.047
9.252	2.006	Blank	Blank	0	No_Pain	n/a	3.899	n/a	n/a	34.545
15.157	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	3.382	0	40.45
15.188	5.653	ITI	Fixation+	1	No_Pain	n/a	8.275	n/a	n/a	40.48
20.858	3.498	Pic2	Picture	1	No_Pain	25	4.76	n/a	n/a	46.15
24.356	2.006	Blank	Blank	1	No_Pain	n/a	2.754	n/a	n/a	49.648
29.116	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	2.238	0	54.408
29.147	4.128	ITI	Fixation+	2	Pain	n/a	7.116	n/a	n/a	54.44
33.292	3.498	Pic2	Picture	2	Pain	19	3.601	n/a	n/a	58.584
36.79	2.006	Blank	Blank	2	Pain	n/a	1.595	n/a	n/a	62.082
40.391	n/a	ConfirmRating	Rate	2	Pain	19	n/a	1.079	0	65.683
40.42	5.305	ITI	Fixation+	3	No_Pain	n/a	7.566	n/a	n/a	65.713
45.742	3.498	Pic2	Picture	3	No_Pain	37	4.051	n/a	n/a	71.035
49.24	2.006	Blank	Blank	3	No_Pain	n/a	2.045	n/a	n/a	74.533
53.292	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	1.529	0	78.584
53.319	5.919	ITI	Fixation+	4	Pain	n/a	7.068	n/a	n/a	78.611
59.254	3.498	Pic2	Picture	4	Pain	2	3.553	n/a	n/a	84.547
62.752	2.006	Blank	Blank	4	Pain	n/a	1.547	n/a	n/a	88.045
66.305	n/a	ConfirmRating	Rate	4	Pain	2	n/a	1.03	0	91.598
66.333	4.095	ITI	Fixation+	5	No_Pain	n/a	8.252	n/a	n/a	91.626
70.445	3.498	Pic2	Picture	5	No_Pain	26	4.737	n/a	n/a	95.737
73.943	2.006	Blank	Blank	5	No_Pain	n/a	2.731	n/a	n/a	99.235
78.68	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	2.214	0	103.973
78.701	5.62	ITI	Fixation+	6	Pain	n/a	8.131	n/a	n/a	103.993
84.338	3.498	Pic2	Picture	6	Pain	12	4.616	n/a	n/a	109.63
87.836	2.006	Blank	Blank	6	Pain	n/a	2.61	n/a	n/a	113.128
92.452	n/a	ConfirmRating	Rate	6	Pain	12	n/a	2.093	0	117.745
92.478	4.559	ITI	Fixation+	7	Pain	n/a	6.795	n/a	n/a	117.77
97.054	3.498	Pic2	Picture	7	Pain	3	3.28	n/a	n/a	122.346
100.552	2.006	Blank	Blank	7	Pain	n/a	1.274	n/a	n/a	125.844
103.832	n/a	ConfirmRating	Rate	7	Pain	3	n/a	0.757	0	129.124
103.851	5.537	ITI	Fixation+	8	No_Pain	n/a	8.061	n/a	n/a	129.144
109.405	3.498	Pic2	Picture	8	No_Pain	30	4.547	n/a	n/a	134.697
112.903	2.006	Blank	Blank	8	No_Pain	n/a	2.54	n/a	n/a	138.196
117.45	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	2.024	0	142.742
117.479	5.073	ITI	Fixation+	9	Pain	n/a	6.772	n/a	n/a	142.771
122.568	3.498	Pic2	Picture	9	Pain	4	3.258	n/a	n/a	147.861
126.067	2.006	Blank	Blank	9	Pain	n/a	1.252	n/a	n/a	151.359
129.324	n/a	ConfirmRating	Rate	9	Pain	4	n/a	0.736	0	154.617
129.349	5.869	ITI	Fixation+	10	No_Pain	n/a	7.241	n/a	n/a	154.642
135.235	3.498	Pic2	Picture	10	No_Pain	28	3.726	n/a	n/a	160.527
138.733	2.006	Blank	Blank	10	No_Pain	n/a	1.72	n/a	n/a	164.025
142.459	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	1.203	0	167.752
142.48	4.228	ITI	Fixation+	11	Pain	n/a	7.006	n/a	n/a	167.772
146.724	3.498	Pic2	Picture	11	Pain	13	3.491	n/a	n/a	172.016
150.222	2.006	Blank	Blank	11	Pain	n/a	1.485	n/a	n/a	175.514
153.713	n/a	ConfirmRating	Rate	11	Pain	13	n/a	0.968	0	179.006
153.737	5.156	ITI	Fixation+	12	No_Pain	n/a	7.78	n/a	n/a	179.029
158.909	3.498	Pic2	Picture	12	No_Pain	32	4.266	n/a	n/a	184.202
162.407	2.006	Blank	Blank	12	No_Pain	n/a	2.259	n/a	n/a	187.7
166.673	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	1.743	0	191.965
166.701	5.023	ITI	Fixation+	13	Pain	n/a	7.441	n/a	n/a	191.994
171.741	3.498	Pic2	Picture	13	Pain	5	3.926	n/a	n/a	197.034
175.239	2.006	Blank	Blank	13	Pain	n/a	1.92	n/a	n/a	200.532
179.166	n/a	ConfirmRating	Rate	13	Pain	5	n/a	1.404	0	204.458
179.185	5.355	ITI	Fixation+	14	No_Pain	n/a	8.086	n/a	n/a	204.478
184.557	3.498	Pic2	Picture	14	No_Pain	21	4.571	n/a	n/a	209.849
188.055	2.006	Blank	Blank	14	No_Pain	n/a	2.565	n/a	n/a	213.347
192.626	n/a	ConfirmRating	Rate	14	No_Pain	21	n/a	2.049	0	217.918
192.647	5.637	ITI	Fixation+	15	No_Pain	n/a	8.146	n/a	n/a	217.94
198.3	3.498	Pic2	Picture	15	No_Pain	38	4.632	n/a	n/a	223.593
201.799	2.006	Blank	Blank	15	No_Pain	n/a	2.626	n/a	n/a	227.091
206.43	n/a	ConfirmRating	Rate	15	No_Pain	38	n/a	2.109	0	231.723
206.457	4.443	ITI	Fixation+	16	Pain	n/a	7.803	n/a	n/a	231.75
210.917	3.498	Pic2	Picture	16	Pain	16	4.288	n/a	n/a	236.209
214.415	2.006	Blank	Blank	16	Pain	n/a	2.282	n/a	n/a	239.708
218.703	n/a	ConfirmRating	Rate	16	Pain	16	n/a	1.765	0	243.996
218.726	5.769	ITI	Fixation+	17	No_Pain	n/a	7.882	n/a	n/a	244.018
224.512	3.498	Pic2	Picture	17	No_Pain	22	4.367	n/a	n/a	249.804
228.01	2.006	Blank	Blank	17	No_Pain	n/a	2.361	n/a	n/a	253.302
232.377	n/a	ConfirmRating	Rate	17	No_Pain	22	n/a	1.845	0	257.67
232.403	4.924	ITI	Fixation+	18	Pain	n/a	7.514	n/a	n/a	257.696
237.344	3.498	Pic2	Picture	18	Pain	8	3.999	n/a	n/a	262.636
240.842	2.006	Blank	Blank	18	Pain	n/a	1.993	n/a	n/a	266.134
244.841	n/a	ConfirmRating	Rate	18	Pain	8	n/a	1.477	0	270.133
244.87	4.659	ITI	Fixation+	19	Pain	n/a	7.219	n/a	n/a	270.163
249.546	3.498	Pic2	Picture	19	Pain	1	3.704	n/a	n/a	274.838
253.044	2.006	Blank	Blank	19	Pain	n/a	1.698	n/a	n/a	278.336
256.748	n/a	ConfirmRating	Rate	19	Pain	1	n/a	1.182	0	282.04
256.774	15.004	Rest	n/a	19	n/a	n/a	-15.03	n/a	n/a	282.067
271.794	4.874	ITI	Fixation+	20	No_Pain	n/a	6.663	n/a	n/a	297.087
276.685	3.498	Pic2	Picture	20	No_Pain	23	3.148	n/a	n/a	301.978
280.183	2.006	Blank	Blank	20	No_Pain	n/a	1.142	n/a	n/a	305.476
283.331	n/a	ConfirmRating	Rate	20	No_Pain	23	n/a	0.625	0	308.624
283.35	5.686	ITI	Fixation+	21	Pain	n/a	8.063	n/a	n/a	308.642
289.053	3.498	Pic2	Picture	21	Pain	10	4.548	n/a	n/a	314.345
292.551	2.006	Blank	Blank	21	Pain	n/a	2.542	n/a	n/a	317.844
297.099	n/a	ConfirmRating	Rate	21	Pain	10	n/a	2.025	0	322.392
297.127	4.891	ITI	Fixation+	22	No_Pain	n/a	7.439	n/a	n/a	322.419
302.034	3.498	Pic2	Picture	22	No_Pain	36	3.925	n/a	n/a	327.327
305.532	2.006	Blank	Blank	22	No_Pain	n/a	1.919	n/a	n/a	330.825
309.457	n/a	ConfirmRating	Rate	22	No_Pain	36	n/a	1.402	0	334.749
309.478	4.311	ITI	Fixation+	23	Pain	n/a	6.954	n/a	n/a	334.771
313.805	3.498	Pic2	Picture	23	Pain	11	3.439	n/a	n/a	339.098
317.303	2.006	Blank	Blank	23	Pain	n/a	1.433	n/a	n/a	342.596
320.743	n/a	ConfirmRating	Rate	23	Pain	11	n/a	0.917	0	346.035
320.768	5.504	ITI	Fixation+	24	Pain	n/a	7.524	n/a	n/a	346.061
326.289	3.498	Pic2	Picture	24	Pain	17	4.01	n/a	n/a	351.581
329.787	2.006	Blank	Blank	24	Pain	n/a	2.003	n/a	n/a	355.079
333.796	n/a	ConfirmRating	Rate	24	Pain	17	n/a	1.487	0	359.089
333.816	4.692	ITI	Fixation+	25	No_Pain	n/a	8.139	n/a	n/a	359.108
338.524	3.498	Pic2	Picture	25	No_Pain	31	4.624	n/a	n/a	363.817
342.022	2.006	Blank	Blank	25	No_Pain	n/a	2.618	n/a	n/a	367.315
346.646	n/a	ConfirmRating	Rate	25	No_Pain	31	n/a	2.101	0	371.939
346.664	4.675	ITI	Fixation+	26	Pain	n/a	7.602	n/a	n/a	371.957
351.356	3.498	Pic2	Picture	26	Pain	18	4.087	n/a	n/a	376.649
354.854	2.006	Blank	Blank	26	Pain	n/a	2.081	n/a	n/a	380.147
358.941	n/a	ConfirmRating	Rate	26	Pain	18	n/a	1.564	0	384.234
358.966	5.438	ITI	Fixation+	27	No_Pain	n/a	7.322	n/a	n/a	384.258
364.42	3.498	Pic2	Picture	27	No_Pain	33	3.808	n/a	n/a	389.713
367.918	2.006	Blank	Blank	27	No_Pain	n/a	1.802	n/a	n/a	393.211
371.726	n/a	ConfirmRating	Rate	27	No_Pain	33	n/a	1.285	0	397.019
371.748	4.775	ITI	Fixation+	28	No_Pain	n/a	7.745	n/a	n/a	397.041
376.539	3.498	Pic2	Picture	28	No_Pain	40	4.23	n/a	n/a	401.832
380.037	2.006	Blank	Blank	28	No_Pain	n/a	2.224	n/a	n/a	405.33
384.268	n/a	ConfirmRating	Rate	28	No_Pain	40	n/a	1.708	0	409.56
384.298	5.571	ITI	Fixation+	29	Pain	n/a	7.252	n/a	n/a	409.591
389.885	3.498	Pic2	Picture	29	Pain	20	3.737	n/a	n/a	415.178
393.383	2.006	Blank	Blank	29	Pain	n/a	1.731	n/a	n/a	418.676
397.12	n/a	ConfirmRating	Rate	29	Pain	20	n/a	1.215	0	422.413
397.147	4.51	ITI	Fixation+	30	No_Pain	n/a	7.261	n/a	n/a	422.439
401.673	3.498	Pic2	Picture	30	No_Pain	27	3.747	n/a	n/a	426.965
405.171	2.006	Blank	Blank	30	No_Pain	n/a	1.741	n/a	n/a	430.463
408.917	n/a	ConfirmRating	Rate	30	No_Pain	27	n/a	1.223	0	434.21
408.934	5.338	ITI	Fixation+	31	Pain	n/a	7.04	n/a	n/a	434.227
414.289	3.498	Pic2	Picture	31	Pain	14	3.525	n/a	n/a	439.582
417.787	2.006	Blank	Blank	31	Pain	n/a	1.519	n/a	n/a	443.08
421.312	n/a	ConfirmRating	Rate	31	Pain	14	n/a	1.002	0	446.605
421.335	4.029	ITI	Fixation+	32	Pain	n/a	7.111	n/a	n/a	446.628
425.38	3.498	Pic2	Picture	32	Pain	9	3.596	n/a	n/a	450.673
428.879	2.006	Blank	Blank	32	Pain	n/a	1.591	n/a	n/a	454.171
432.475	n/a	ConfirmRating	Rate	32	Pain	9	n/a	1.074	0	457.768
432.493	5.488	ITI	Fixation+	33	No_Pain	n/a	7.593	n/a	n/a	457.785
437.997	3.498	Pic2	Picture	33	No_Pain	39	4.078	n/a	n/a	463.289
441.495	2.006	Blank	Blank	33	No_Pain	n/a	2.072	n/a	n/a	466.788
445.573	n/a	ConfirmRating	Rate	33	No_Pain	39	n/a	1.555	0	470.865
445.59	5.803	ITI	Fixation+	34	No_Pain	n/a	8.099	n/a	n/a	470.882
451.409	3.498	Pic2	Picture	34	No_Pain	29	4.584	n/a	n/a	476.702
454.907	2.006	Blank	Blank	34	No_Pain	n/a	2.578	n/a	n/a	480.2
459.492	n/a	ConfirmRating	Rate	34	No_Pain	29	n/a	2.062	0	484.784
459.516	4.194	ITI	Fixation+	35	Pain	n/a	7.326	n/a	n/a	484.809
463.727	3.498	Pic2	Picture	35	Pain	6	3.811	n/a	n/a	489.02
467.225	2.006	Blank	Blank	35	Pain	n/a	1.805	n/a	n/a	492.518
471.036	n/a	ConfirmRating	Rate	35	Pain	6	n/a	1.289	0	496.329
471.055	5.886	ITI	Fixation+	36	No_Pain	n/a	6.726	n/a	n/a	496.348
476.957	3.498	Pic2	Picture	36	No_Pain	35	3.211	n/a	n/a	502.25
480.455	2.006	Blank	Blank	36	No_Pain	n/a	1.205	n/a	n/a	505.748
483.666	n/a	ConfirmRating	Rate	36	No_Pain	35	n/a	0.688	0	508.959
483.688	4.062	ITI	Fixation+	37	No_Pain	n/a	6.653	n/a	n/a	508.981
487.766	3.498	Pic2	Picture	37	No_Pain	34	3.139	n/a	n/a	513.059
491.264	2.006	Blank	Blank	37	No_Pain	n/a	1.133	n/a	n/a	516.557
494.403	n/a	ConfirmRating	Rate	37	No_Pain	34	n/a	0.616	0	519.696
494.431	5.952	ITI	Fixation+	38	Pain	n/a	7.148	n/a	n/a	519.724
500.399	3.498	Pic2	Picture	38	Pain	15	3.633	n/a	n/a	525.692
503.898	2.006	Blank	Blank	38	Pain	n/a	1.627	n/a	n/a	529.19
507.531	n/a	ConfirmRating	Rate	38	Pain	15	n/a	1.111	0	532.823
507.562	5.206	ITI	Fixation+	39	Pain	n/a	6.647	n/a	n/a	532.854
512.784	3.498	Pic2	Picture	39	Pain	7	3.132	n/a	n/a	538.076
516.282	2.006	Blank	Blank	39	Pain	n/a	1.126	n/a	n/a	541.574
519.414	n/a	ConfirmRating	Rate	39	Pain	7	n/a	0.609	0	544.706
