onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.015	120.014	Fixation+	n/a	n/a	41.575
130.16	n/a	Response	10.131	5	171.72
130.192	120.014	Fixation+	n/a	n/a	171.752
255.167	n/a	Response	4.96	6	296.726
255.197	120.014	Fixation+	n/a	n/a	296.757
378.514	n/a	Response	3.303	7	420.074
378.544	120.014	Fixation+	n/a	n/a	420.103
516.146	n/a	Response	17.588	7	557.706
