onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.003	120.014	Fixation+	n/a	n/a	46.084
127.293	n/a	Response	7.276	5	173.374
127.312	120.014	Fixation+	n/a	n/a	173.393
252.745	n/a	Response	5.418	6	298.826
252.765	120.014	Fixation+	n/a	n/a	298.845
380.585	n/a	Response	7.806	7	426.665
380.604	120.014	Fixation+	n/a	n/a	426.685
502.25	n/a	Response	1.632	7	548.331
