onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.012	120.013	Fixation+	n/a	n/a	46.117
123.016	n/a	Response	2.99	5	169.121
123.043	120.013	Fixation+	n/a	n/a	169.148
246.12	n/a	Response	3.063	6	292.224
246.14	120.013	Fixation+	n/a	n/a	292.245
369.071	n/a	Response	2.917	7	415.175
369.088	120.013	Fixation+	n/a	n/a	415.193
500.458	n/a	Response	11.357	7	546.563
