onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.017	120.014	Fixation+	n/a	n/a	44.642
129.077	n/a	Response	9.046	5	173.702
129.1	120.014	Fixation+	n/a	n/a	173.725
257.435	n/a	Response	8.32	6	302.06
257.454	120.014	Fixation+	n/a	n/a	302.078
386.756	n/a	Response	9.287	7	431.38
386.786	120.014	Fixation+	n/a	n/a	431.41
513.457	n/a	Response	6.656	7	558.081
