onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.004	120.013	Fixation+	n/a	n/a	48.62
124.345	n/a	Response	4.328	5	172.961
124.377	120.013	Fixation+	n/a	n/a	172.993
250.556	n/a	Response	6.166	6	299.172
250.574	120.013	Fixation+	n/a	n/a	299.19
376.477	n/a	Response	5.889	7	425.093
376.506	120.013	Fixation+	n/a	n/a	425.122
498.695	n/a	Response	2.176	7	547.311
