onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.015	4.178	ITI	Fixation+	0	No_Pain	n/a	8.717	n/a	n/a	33.368
4.209	3.498	Pic2	Picture	0	No_Pain	24	5.202	n/a	n/a	37.562
7.708	2.006	Blank	Blank	0	No_Pain	n/a	3.196	n/a	n/a	41.06
12.91	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	2.679	0	46.263
12.93	5.189	ITI	Fixation+	1	No_Pain	n/a	7.419	n/a	n/a	46.283
18.136	3.498	Pic2	Picture	1	No_Pain	25	3.904	n/a	n/a	51.489
21.634	2.006	Blank	Blank	1	No_Pain	n/a	1.898	n/a	n/a	54.987
25.538	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	1.381	0	58.891
25.563	6.002	ITI	Fixation+	2	Pain	n/a	8.871	n/a	n/a	58.916
31.581	3.498	Pic2	Picture	2	Pain	19	5.356	n/a	n/a	64.934
35.079	2.006	Blank	Blank	2	Pain	n/a	3.35	n/a	n/a	68.432
40.436	n/a	ConfirmRating	Rate	2	Pain	19	n/a	2.834	100	73.789
40.468	4.426	ITI	Fixation+	3	No_Pain	n/a	20.35	n/a	n/a	73.82
44.911	3.498	Pic2	Picture	3	No_Pain	37	16.835	n/a	n/a	78.263
48.409	2.006	Blank	Blank	3	No_Pain	n/a	14.829	n/a	n/a	81.762
65.244	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	14.312	10	98.596
65.269	4.493	ITI	Fixation+	4	Pain	n/a	9.262	n/a	n/a	98.622
69.779	3.498	Pic2	Picture	4	Pain	2	5.747	n/a	n/a	103.132
73.277	2.006	Blank	Blank	4	Pain	n/a	3.741	n/a	n/a	106.63
79.024	n/a	ConfirmRating	Rate	4	Pain	2	n/a	3.225	61	112.377
79.047	4.095	ITI	Fixation+	5	No_Pain	n/a	6.95	n/a	n/a	112.399
83.158	3.498	Pic2	Picture	5	No_Pain	26	3.435	n/a	n/a	116.511
86.656	2.006	Blank	Blank	5	No_Pain	n/a	1.429	n/a	n/a	120.009
90.091	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	0.913	1	123.444
