onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.009	120.014	Fixation+	n/a	n/a	45.603
127.476	n/a	Response	7.453	5	173.07
127.5	120.014	Fixation+	n/a	n/a	173.095
250.796	n/a	Response	3.281	6	296.39
250.814	120.014	Fixation+	n/a	n/a	296.408
373.704	n/a	Response	2.875	7	419.298
373.73	120.014	Fixation+	n/a	n/a	419.324
496.399	n/a	Response	2.655	7	541.994
