onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.009	120.014	Fixation+	n/a	n/a	57.225
126.376	n/a	Response	6.353	5	183.591
126.406	120.014	Fixation+	n/a	n/a	183.621
250.415	n/a	Response	3.995	6	307.63
250.432	120.014	Fixation+	n/a	n/a	307.647
379.205	n/a	Response	8.76	7	436.42
379.232	120.014	Fixation+	n/a	n/a	436.447
503.257	n/a	Response	4.011	7	560.472
