onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.011	120.014	Fixation+	n/a	n/a	46.001
123.512	n/a	Response	3.486	5	169.502
123.54	120.014	Fixation+	n/a	n/a	169.53
246.803	n/a	Response	3.248	6	292.793
246.821	120.014	Fixation+	n/a	n/a	292.811
372.954	n/a	Response	6.119	7	418.944
372.986	120.014	Fixation+	n/a	n/a	418.976
500.105	n/a	Response	7.105	7	546.095
