onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.004	4.029	ITI	Fixation+	0	Pain	n/a	11.414	n/a	n/a	28.991
4.049	3.498	Pic2	Picture	0	Pain	7	7.899	n/a	n/a	33.036
7.547	2.006	Blank	Blank	0	Pain	n/a	5.893	n/a	n/a	36.535
15.446	n/a	ConfirmRating	Rate	0	Pain	7	n/a	5.376	14	44.434
15.472	5.322	ITI	Fixation+	1	Pain	n/a	12.601	n/a	n/a	44.459
20.81	3.498	Pic2	Picture	1	Pain	15	9.086	n/a	n/a	49.798
24.308	2.006	Blank	Blank	1	Pain	n/a	7.08	n/a	n/a	53.296
33.394	n/a	ConfirmRating	Rate	1	Pain	15	n/a	6.563	23	62.382
33.427	5.272	ITI	Fixation+	2	No_Pain	n/a	8.648	n/a	n/a	62.414
38.715	3.498	Pic2	Picture	2	No_Pain	34	5.133	n/a	n/a	67.703
42.214	2.006	Blank	Blank	2	No_Pain	n/a	3.127	n/a	n/a	71.201
47.347	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	2.611	4	76.334
47.37	5.255	ITI	Fixation+	3	No_Pain	n/a	8.187	n/a	n/a	76.357
52.642	3.498	Pic2	Picture	3	No_Pain	35	4.672	n/a	n/a	81.629
56.14	2.006	Blank	Blank	3	No_Pain	n/a	2.666	n/a	n/a	85.127
60.812	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	2.15	0	89.799
60.832	5.703	ITI	Fixation+	4	Pain	n/a	10.006	n/a	n/a	89.819
66.551	3.498	Pic2	Picture	4	Pain	6	6.491	n/a	n/a	95.539
70.049	2.006	Blank	Blank	4	Pain	n/a	4.485	n/a	n/a	99.037
76.541	n/a	ConfirmRating	Rate	4	Pain	6	n/a	3.969	8	105.528
76.565	4.244	ITI	Fixation+	5	No_Pain	n/a	7.982	n/a	n/a	105.552
80.826	3.498	Pic2	Picture	5	No_Pain	29	4.468	n/a	n/a	109.813
84.324	2.006	Blank	Blank	5	No_Pain	n/a	2.462	n/a	n/a	113.311
88.791	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	1.945	0	117.779
88.817	5.073	ITI	Fixation+	6	No_Pain	n/a	7.558	n/a	n/a	117.804
93.906	3.498	Pic2	Picture	6	No_Pain	39	4.044	n/a	n/a	122.894
97.405	2.006	Blank	Blank	6	No_Pain	n/a	2.038	n/a	n/a	126.392
101.448	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	1.521	6	130.436
101.466	5.62	ITI	Fixation+	7	Pain	n/a	9.436	n/a	n/a	130.454
107.103	3.498	Pic2	Picture	7	Pain	9	5.921	n/a	n/a	136.091
110.601	2.006	Blank	Blank	7	Pain	n/a	3.915	n/a	n/a	139.589
116.522	n/a	ConfirmRating	Rate	7	Pain	9	n/a	3.398	0	145.51
116.553	4.311	ITI	Fixation+	8	Pain	n/a	9.319	n/a	n/a	145.541
120.88	3.498	Pic2	Picture	8	Pain	14	5.805	n/a	n/a	149.868
124.379	2.006	Blank	Blank	8	Pain	n/a	3.799	n/a	n/a	153.366
130.183	n/a	ConfirmRating	Rate	8	Pain	14	n/a	3.282	0	159.171
130.214	5.852	ITI	Fixation+	9	No_Pain	n/a	12.223	n/a	n/a	159.202
136.083	3.498	Pic2	Picture	9	No_Pain	27	8.709	n/a	n/a	165.071
139.581	2.006	Blank	Blank	9	No_Pain	n/a	6.702	n/a	n/a	168.569
148.29	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	6.186	0	177.277
148.318	4.393	ITI	Fixation+	10	Pain	n/a	7.949	n/a	n/a	177.306
152.728	3.498	Pic2	Picture	10	Pain	20	4.434	n/a	n/a	181.716
156.226	2.006	Blank	Blank	10	Pain	n/a	2.428	n/a	n/a	185.214
160.661	n/a	ConfirmRating	Rate	10	Pain	20	n/a	1.912	10	189.648
160.686	5.438	ITI	Fixation+	11	No_Pain	n/a	8.448	n/a	n/a	189.674
166.141	3.498	Pic2	Picture	11	No_Pain	40	4.933	n/a	n/a	195.128
169.639	2.006	Blank	Blank	11	No_Pain	n/a	2.927	n/a	n/a	198.626
174.572	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	2.411	6	203.559
174.596	5.239	ITI	Fixation+	12	No_Pain	n/a	10.416	n/a	n/a	203.583
179.851	3.498	Pic2	Picture	12	No_Pain	33	6.901	n/a	n/a	208.839
183.35	2.006	Blank	Blank	12	No_Pain	n/a	4.895	n/a	n/a	212.337
190.25	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	4.378	5	219.238
190.279	5.04	ITI	Fixation+	13	Pain	n/a	8.677	n/a	n/a	219.267
195.336	3.498	Pic2	Picture	13	Pain	18	5.162	n/a	n/a	224.323
198.834	2.006	Blank	Blank	13	Pain	n/a	3.156	n/a	n/a	227.822
203.996	n/a	ConfirmRating	Rate	13	Pain	18	n/a	2.639	5	232.984
204.023	5.67	ITI	Fixation+	14	No_Pain	n/a	9.209	n/a	n/a	233.011
209.71	3.498	Pic2	Picture	14	No_Pain	31	5.694	n/a	n/a	238.697
213.208	2.006	Blank	Blank	14	No_Pain	n/a	3.688	n/a	n/a	242.196
218.902	n/a	ConfirmRating	Rate	14	No_Pain	31	n/a	3.171	0	247.89
218.928	5.902	ITI	Fixation+	15	Pain	n/a	9.361	n/a	n/a	247.915
224.846	3.498	Pic2	Picture	15	Pain	17	5.846	n/a	n/a	253.834
228.345	2.006	Blank	Blank	15	Pain	n/a	3.84	n/a	n/a	257.332
234.191	n/a	ConfirmRating	Rate	15	Pain	17	n/a	3.324	5	263.178
234.213	4.062	ITI	Fixation+	16	Pain	n/a	7.915	n/a	n/a	263.201
238.292	3.498	Pic2	Picture	16	Pain	11	4.4	n/a	n/a	267.279
241.79	2.006	Blank	Blank	16	Pain	n/a	2.394	n/a	n/a	270.777
246.19	n/a	ConfirmRating	Rate	16	Pain	11	n/a	1.877	6	275.177
246.217	4.99	ITI	Fixation+	17	No_Pain	n/a	8.104	n/a	n/a	275.204
251.223	3.498	Pic2	Picture	17	No_Pain	36	4.589	n/a	n/a	280.211
254.722	2.006	Blank	Blank	17	No_Pain	n/a	2.583	n/a	n/a	283.709
259.311	n/a	ConfirmRating	Rate	17	No_Pain	36	n/a	2.067	3	288.298
259.331	4.294	ITI	Fixation+	18	Pain	n/a	7.916	n/a	n/a	288.318
263.641	3.498	Pic2	Picture	18	Pain	10	4.401	n/a	n/a	292.628
267.139	2.006	Blank	Blank	18	Pain	n/a	2.395	n/a	n/a	296.127
271.541	n/a	ConfirmRating	Rate	18	Pain	10	n/a	1.879	0	300.528
271.566	5.338	ITI	Fixation+	19	No_Pain	n/a	7.67	n/a	n/a	300.553
276.921	3.498	Pic2	Picture	19	No_Pain	23	4.156	n/a	n/a	305.908
280.419	2.006	Blank	Blank	19	No_Pain	n/a	2.15	n/a	n/a	309.406
284.575	n/a	ConfirmRating	Rate	19	No_Pain	23	n/a	1.633	4	313.562
284.597	15.004	Rest	n/a	19	n/a	n/a	-15.026	n/a	n/a	313.584
299.617	5.289	ITI	Fixation+	20	Pain	n/a	11.103	n/a	n/a	328.605
304.923	3.498	Pic2	Picture	20	Pain	1	7.589	n/a	n/a	333.91
308.421	2.006	Blank	Blank	20	Pain	n/a	5.582	n/a	n/a	337.408
316.009	n/a	ConfirmRating	Rate	20	Pain	1	n/a	5.066	6	344.997
316.03	5.206	ITI	Fixation+	21	Pain	n/a	13.129	n/a	n/a	345.018
321.253	3.498	Pic2	Picture	21	Pain	8	9.614	n/a	n/a	350.24
324.751	2.006	Blank	Blank	21	Pain	n/a	7.608	n/a	n/a	353.738
334.365	n/a	ConfirmRating	Rate	21	Pain	8	n/a	7.092	1	363.352
334.383	4.692	ITI	Fixation+	22	No_Pain	n/a	8.182	n/a	n/a	363.37
339.091	3.498	Pic2	Picture	22	No_Pain	22	4.667	n/a	n/a	368.079
342.59	2.006	Blank	Blank	22	No_Pain	n/a	2.661	n/a	n/a	371.577
347.257	n/a	ConfirmRating	Rate	22	No_Pain	22	n/a	2.145	3	376.244
347.281	4.51	ITI	Fixation+	23	Pain	n/a	6.801	n/a	n/a	376.269
351.808	3.498	Pic2	Picture	23	Pain	16	3.286	n/a	n/a	380.795
355.306	2.006	Blank	Blank	23	Pain	n/a	1.28	n/a	n/a	384.293
358.592	n/a	ConfirmRating	Rate	23	Pain	16	n/a	0.764	8	387.579
358.622	4.112	ITI	Fixation+	24	No_Pain	n/a	7.68	n/a	n/a	387.609
362.75	3.498	Pic2	Picture	24	No_Pain	38	4.165	n/a	n/a	391.737
366.248	2.006	Blank	Blank	24	No_Pain	n/a	2.159	n/a	n/a	395.235
370.413	n/a	ConfirmRating	Rate	24	No_Pain	38	n/a	1.643	0	399.4
370.442	5.139	ITI	Fixation+	25	No_Pain	n/a	8.187	n/a	n/a	399.43
375.598	3.498	Pic2	Picture	25	No_Pain	21	4.672	n/a	n/a	404.586
379.096	2.006	Blank	Blank	25	No_Pain	n/a	2.666	n/a	n/a	408.084
383.768	n/a	ConfirmRating	Rate	25	No_Pain	21	n/a	2.149	0	412.756
383.788	5.952	ITI	Fixation+	26	Pain	n/a	14.295	n/a	n/a	412.776
389.757	3.498	Pic2	Picture	26	Pain	5	10.78	n/a	n/a	418.744
393.255	2.006	Blank	Blank	26	Pain	n/a	8.774	n/a	n/a	422.242
404.035	n/a	ConfirmRating	Rate	26	Pain	5	n/a	8.258	0	433.023
404.064	4.576	ITI	Fixation+	27	No_Pain	n/a	9.876	n/a	n/a	433.052
408.656	3.498	Pic2	Picture	27	No_Pain	32	6.361	n/a	n/a	437.644
412.155	2.006	Blank	Blank	27	No_Pain	n/a	4.355	n/a	n/a	441.142
418.516	n/a	ConfirmRating	Rate	27	No_Pain	32	n/a	3.839	5	447.503
418.538	4.211	ITI	Fixation+	28	Pain	n/a	8.703	n/a	n/a	447.525
422.765	3.498	Pic2	Picture	28	Pain	13	5.189	n/a	n/a	451.752
426.263	2.006	Blank	Blank	28	Pain	n/a	3.183	n/a	n/a	455.251
431.452	n/a	ConfirmRating	Rate	28	Pain	13	n/a	2.666	8	460.439
431.469	5.289	ITI	Fixation+	29	No_Pain	n/a	8.729	n/a	n/a	460.457
436.774	3.498	Pic2	Picture	29	No_Pain	28	5.214	n/a	n/a	465.762
440.272	2.006	Blank	Blank	29	No_Pain	n/a	3.208	n/a	n/a	469.26
445.487	n/a	ConfirmRating	Rate	29	No_Pain	28	n/a	2.692	0	474.474
445.511	4.659	ITI	Fixation+	30	Pain	n/a	7.778	n/a	n/a	474.499
450.187	3.498	Pic2	Picture	30	Pain	4	4.263	n/a	n/a	479.174
453.685	2.006	Blank	Blank	30	Pain	n/a	2.257	n/a	n/a	482.672
457.948	n/a	ConfirmRating	Rate	30	Pain	4	n/a	1.741	0	486.935
457.979	5.073	ITI	Fixation+	31	No_Pain	n/a	8.529	n/a	n/a	486.966
463.068	3.498	Pic2	Picture	31	No_Pain	30	5.014	n/a	n/a	492.056
466.567	2.006	Blank	Blank	31	No_Pain	n/a	3.008	n/a	n/a	495.554
471.581	n/a	ConfirmRating	Rate	31	No_Pain	30	n/a	2.491	3	500.568
471.607	5.803	ITI	Fixation+	32	Pain	n/a	8.349	n/a	n/a	500.594
477.426	3.498	Pic2	Picture	32	Pain	3	4.835	n/a	n/a	506.413
480.924	2.006	Blank	Blank	32	Pain	n/a	2.829	n/a	n/a	509.911
485.758	n/a	ConfirmRating	Rate	32	Pain	3	n/a	2.312	2	514.746
485.782	5.786	ITI	Fixation+	33	Pain	n/a	13.125	n/a	n/a	514.769
491.584	3.498	Pic2	Picture	33	Pain	12	9.61	n/a	n/a	520.572
495.082	2.006	Blank	Blank	33	Pain	n/a	7.604	n/a	n/a	524.07
504.692	n/a	ConfirmRating	Rate	33	Pain	12	n/a	7.087	1	533.68
504.715	4.526	ITI	Fixation+	34	No_Pain	n/a	7.798	n/a	n/a	533.702
509.257	3.498	Pic2	Picture	34	No_Pain	26	4.284	n/a	n/a	538.245
512.755	2.006	Blank	Blank	34	No_Pain	n/a	2.278	n/a	n/a	541.743
517.039	n/a	ConfirmRating	Rate	34	No_Pain	26	n/a	1.761	0	546.026
517.066	5.935	ITI	Fixation+	35	Pain	n/a	8.04	n/a	n/a	546.053
523.018	3.498	Pic2	Picture	35	Pain	2	4.525	n/a	n/a	552.005
526.516	2.006	Blank	Blank	35	Pain	n/a	2.519	n/a	n/a	555.503
531.041	n/a	ConfirmRating	Rate	35	Pain	2	n/a	2.003	4	560.028
531.058	5.521	ITI	Fixation+	36	No_Pain	n/a	8.011	n/a	n/a	560.046
536.596	3.498	Pic2	Picture	36	No_Pain	37	4.496	n/a	n/a	565.583
540.094	2.006	Blank	Blank	36	No_Pain	n/a	2.49	n/a	n/a	569.081
544.59	n/a	ConfirmRating	Rate	36	No_Pain	37	n/a	1.974	0	573.577
544.62	4.692	ITI	Fixation+	37	Pain	n/a	13.18	n/a	n/a	573.607
549.328	3.498	Pic2	Picture	37	Pain	19	9.665	n/a	n/a	578.316
552.826	2.006	Blank	Blank	37	Pain	n/a	7.659	n/a	n/a	581.814
562.492	n/a	ConfirmRating	Rate	37	Pain	19	n/a	7.143	7	591.479
562.509	5.338	ITI	Fixation+	38	No_Pain	n/a	8.887	n/a	n/a	591.496
567.864	3.498	Pic2	Picture	38	No_Pain	25	5.372	n/a	n/a	596.851
571.362	2.006	Blank	Blank	38	No_Pain	n/a	3.366	n/a	n/a	600.349
576.733	n/a	ConfirmRating	Rate	38	No_Pain	25	n/a	2.849	0	605.721
576.766	5.571	ITI	Fixation+	39	No_Pain	n/a	6.476	n/a	n/a	605.754
582.353	3.498	Pic2	Picture	39	No_Pain	24	2.962	n/a	n/a	611.341
585.852	2.006	Blank	Blank	39	No_Pain	n/a	0.956	n/a	n/a	614.839
588.813	n/a	ConfirmRating	Rate	39	No_Pain	24	n/a	0.439	1	617.801
