onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.013	120.014	Fixation+	n/a	n/a	47.145
123.677	n/a	Response	3.65	5	170.809
123.707	120.014	Fixation+	n/a	n/a	170.839
247.797	n/a	Response	4.075	6	294.929
247.817	120.014	Fixation+	n/a	n/a	294.949
380.779	n/a	Response	12.949	7	427.911
380.812	120.014	Fixation+	n/a	n/a	427.944
504.496	n/a	Response	3.67	7	551.628
