onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.009	4.128	ITI	Fixation+	0	Pain	n/a	9.658	n/a	n/a	30.069
4.154	3.498	Pic2	Picture	0	Pain	7	6.143	n/a	n/a	34.213
7.652	2.006	Blank	Blank	0	Pain	n/a	4.137	n/a	n/a	37.712
13.796	n/a	ConfirmRating	Rate	0	Pain	7	n/a	3.62	17	43.855
13.82	4.957	ITI	Fixation+	1	Pain	n/a	11.191	n/a	n/a	43.879
18.793	3.498	Pic2	Picture	1	Pain	15	7.676	n/a	n/a	48.852
22.291	2.006	Blank	Blank	1	Pain	n/a	5.67	n/a	n/a	52.351
29.967	n/a	ConfirmRating	Rate	1	Pain	15	n/a	5.153	24	60.027
29.984	5.372	ITI	Fixation+	2	No_Pain	n/a	7.806	n/a	n/a	60.043
35.372	3.498	Pic2	Picture	2	No_Pain	34	4.291	n/a	n/a	65.431
38.87	2.006	Blank	Blank	2	No_Pain	n/a	2.285	n/a	n/a	68.929
43.161	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	1.768	0	73.22
43.181	4.244	ITI	Fixation+	3	No_Pain	n/a	7.813	n/a	n/a	73.24
47.441	3.498	Pic2	Picture	3	No_Pain	35	4.298	n/a	n/a	77.501
50.94	2.006	Blank	Blank	3	No_Pain	n/a	2.292	n/a	n/a	80.999
55.238	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	1.776	0	85.297
55.267	5.454	ITI	Fixation+	4	Pain	n/a	8.595	n/a	n/a	85.326
60.738	3.498	Pic2	Picture	4	Pain	6	5.08	n/a	n/a	90.797
64.236	2.006	Blank	Blank	4	Pain	n/a	3.074	n/a	n/a	94.295
69.316	n/a	ConfirmRating	Rate	4	Pain	6	n/a	2.558	30	99.375
69.342	5.173	ITI	Fixation+	5	No_Pain	n/a	7.465	n/a	n/a	99.401
74.531	3.498	Pic2	Picture	5	No_Pain	29	3.95	n/a	n/a	104.591
78.029	2.006	Blank	Blank	5	No_Pain	n/a	1.944	n/a	n/a	108.089
81.98	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	1.428	0	112.039
82.008	5.985	ITI	Fixation+	6	No_Pain	n/a	7.994	n/a	n/a	112.067
88.01	3.498	Pic2	Picture	6	No_Pain	39	4.48	n/a	n/a	118.069
91.508	2.006	Blank	Blank	6	No_Pain	n/a	2.474	n/a	n/a	121.567
95.988	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	1.957	0	126.047
96.017	5.106	ITI	Fixation+	7	Pain	n/a	10.208	n/a	n/a	126.077
101.14	3.498	Pic2	Picture	7	Pain	9	6.693	n/a	n/a	131.2
104.638	2.006	Blank	Blank	7	Pain	n/a	4.687	n/a	n/a	134.698
111.332	n/a	ConfirmRating	Rate	7	Pain	9	n/a	4.17	24	141.391
111.353	4.178	ITI	Fixation+	8	Pain	n/a	8.723	n/a	n/a	141.412
115.547	3.498	Pic2	Picture	8	Pain	14	5.208	n/a	n/a	145.607
119.045	2.006	Blank	Blank	8	Pain	n/a	3.202	n/a	n/a	149.105
124.253	n/a	ConfirmRating	Rate	8	Pain	14	n/a	2.685	23	154.313
124.284	4.642	ITI	Fixation+	9	No_Pain	n/a	7.498	n/a	n/a	154.344
128.943	3.498	Pic2	Picture	9	No_Pain	27	3.983	n/a	n/a	159.002
132.441	2.006	Blank	Blank	9	No_Pain	n/a	1.977	n/a	n/a	162.5
136.424	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	1.461	0	166.483
136.453	5.985	ITI	Fixation+	10	Pain	n/a	8.695	n/a	n/a	166.512
