onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.012	120.014	Fixation+	n/a	n/a	44.724
123.513	n/a	Response	3.487	5	168.224
123.541	120.013	Fixation+	n/a	n/a	168.252
250.723	n/a	Response	7.169	6	295.435
250.749	120.013	Fixation+	n/a	n/a	295.461
378.502	n/a	Response	7.739	7	423.214
378.522	120.013	Fixation+	n/a	n/a	423.233
510.265	n/a	Response	11.73	7	554.977
