onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.009	120.014	Fixation+	n/a	n/a	45.238
125.605	n/a	Response	5.583	5	170.834
125.626	120.013	Fixation+	n/a	n/a	170.855
252.312	n/a	Response	6.672	6	297.541
252.337	120.013	Fixation+	n/a	n/a	297.567
378.23	n/a	Response	5.88	7	423.46
378.253	120.013	Fixation+	n/a	n/a	423.482
508.851	n/a	Response	10.585	7	554.08
