onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.007	5.471	ITI	Fixation+	0	Pain	n/a	10.552	n/a	n/a	26.72
5.495	3.498	Pic2	Picture	0	Pain	7	7.037	n/a	n/a	32.207
8.993	2.006	Blank	Blank	0	Pain	n/a	5.031	n/a	n/a	35.706
16.03	n/a	ConfirmRating	Rate	0	Pain	7	n/a	4.514	9	42.743
16.055	4.211	ITI	Fixation+	1	Pain	n/a	10.251	n/a	n/a	42.768
20.283	3.498	Pic2	Picture	1	Pain	15	6.737	n/a	n/a	46.996
23.781	2.006	Blank	Blank	1	Pain	n/a	4.731	n/a	n/a	50.494
30.518	n/a	ConfirmRating	Rate	1	Pain	15	n/a	4.214	36	57.231
30.545	4.858	ITI	Fixation+	2	No_Pain	n/a	8.38	n/a	n/a	57.258
35.42	3.498	Pic2	Picture	2	No_Pain	34	4.865	n/a	n/a	62.132
38.918	2.006	Blank	Blank	2	No_Pain	n/a	2.859	n/a	n/a	65.63
43.783	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	2.342	0	70.496
43.808	4.095	ITI	Fixation+	3	No_Pain	n/a	8.213	n/a	n/a	70.521
47.92	3.498	Pic2	Picture	3	No_Pain	35	4.699	n/a	n/a	74.633
51.418	2.006	Blank	Blank	3	No_Pain	n/a	2.693	n/a	n/a	78.131
56.117	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	2.176	0	82.829
56.143	4.145	ITI	Fixation+	4	Pain	n/a	9.946	n/a	n/a	82.856
60.305	3.498	Pic2	Picture	4	Pain	6	6.431	n/a	n/a	87.017
63.803	2.006	Blank	Blank	4	Pain	n/a	4.425	n/a	n/a	90.515
70.234	n/a	ConfirmRating	Rate	4	Pain	6	n/a	3.909	29	96.946
70.252	5.056	ITI	Fixation+	5	No_Pain	n/a	6.764	n/a	n/a	96.965
75.325	3.498	Pic2	Picture	5	No_Pain	29	3.249	n/a	n/a	102.038
78.823	2.006	Blank	Blank	5	No_Pain	n/a	1.243	n/a	n/a	105.536
82.072	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	0.727	0	108.785
82.089	4.012	ITI	Fixation+	6	No_Pain	n/a	7.615	n/a	n/a	108.802
86.118	3.498	Pic2	Picture	6	No_Pain	39	4.1	n/a	n/a	112.831
89.616	2.006	Blank	Blank	6	No_Pain	n/a	2.094	n/a	n/a	116.329
93.716	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	1.578	3	120.429
93.744	5.537	ITI	Fixation+	7	Pain	n/a	7.167	n/a	n/a	120.457
99.298	3.498	Pic2	Picture	7	Pain	9	3.652	n/a	n/a	126.011
102.796	2.006	Blank	Blank	7	Pain	n/a	1.646	n/a	n/a	129.509
106.448	n/a	ConfirmRating	Rate	7	Pain	9	n/a	1.129	20	133.161
106.477	5.72	ITI	Fixation+	8	Pain	n/a	8.362	n/a	n/a	133.189
112.213	3.498	Pic2	Picture	8	Pain	14	4.847	n/a	n/a	138.926
115.711	2.006	Blank	Blank	8	Pain	n/a	2.841	n/a	n/a	142.424
120.558	n/a	ConfirmRating	Rate	8	Pain	14	n/a	2.324	10	147.271
120.585	4.907	ITI	Fixation+	9	No_Pain	n/a	7.952	n/a	n/a	147.298
125.509	3.498	Pic2	Picture	9	No_Pain	27	4.438	n/a	n/a	152.222
129.007	2.006	Blank	Blank	9	No_Pain	n/a	2.432	n/a	n/a	155.72
133.445	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	1.915	3	160.158
133.467	4.36	ITI	Fixation+	10	Pain	n/a	8.402	n/a	n/a	160.18
137.844	3.498	Pic2	Picture	10	Pain	20	4.888	n/a	n/a	164.556
141.342	2.006	Blank	Blank	10	Pain	n/a	2.882	n/a	n/a	168.055
146.23	n/a	ConfirmRating	Rate	10	Pain	20	n/a	2.365	35	172.942
146.249	4.46	ITI	Fixation+	11	No_Pain	n/a	6.832	n/a	n/a	172.962
150.726	3.498	Pic2	Picture	11	No_Pain	40	3.317	n/a	n/a	177.438
154.224	2.006	Blank	Blank	11	No_Pain	n/a	1.311	n/a	n/a	180.936
157.541	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	0.794	0	184.253
157.573	5.869	ITI	Fixation+	12	No_Pain	n/a	8.257	n/a	n/a	184.285
163.458	3.498	Pic2	Picture	12	No_Pain	33	4.742	n/a	n/a	190.171
166.956	2.006	Blank	Blank	12	No_Pain	n/a	2.736	n/a	n/a	193.669
171.698	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	2.22	0	198.411
171.731	4.775	ITI	Fixation+	13	Pain	n/a	8.43	n/a	n/a	198.444
176.522	3.498	Pic2	Picture	13	Pain	18	4.916	n/a	n/a	203.235
180.02	2.006	Blank	Blank	13	Pain	n/a	2.91	n/a	n/a	206.733
184.936	n/a	ConfirmRating	Rate	13	Pain	18	n/a	2.394	18	211.649
184.961	4.244	ITI	Fixation+	14	No_Pain	n/a	6.957	n/a	n/a	211.674
189.222	3.498	Pic2	Picture	14	No_Pain	31	3.442	n/a	n/a	215.935
192.72	2.006	Blank	Blank	14	No_Pain	n/a	1.436	n/a	n/a	219.433
196.162	n/a	ConfirmRating	Rate	14	No_Pain	31	n/a	0.919	1	222.875
196.185	5.023	ITI	Fixation+	15	Pain	n/a	7.327	n/a	n/a	222.898
201.225	3.498	Pic2	Picture	15	Pain	17	3.812	n/a	n/a	227.938
204.723	2.006	Blank	Blank	15	Pain	n/a	1.806	n/a	n/a	231.436
208.535	n/a	ConfirmRating	Rate	15	Pain	17	n/a	1.289	27	235.248
208.553	4.294	ITI	Fixation+	16	Pain	n/a	7.856	n/a	n/a	235.265
212.863	3.498	Pic2	Picture	16	Pain	11	4.342	n/a	n/a	239.576
216.361	2.006	Blank	Blank	16	Pain	n/a	2.336	n/a	n/a	243.074
220.703	n/a	ConfirmRating	Rate	16	Pain	11	n/a	1.819	24	247.416
220.722	4.377	ITI	Fixation+	17	No_Pain	n/a	7.569	n/a	n/a	247.434
225.115	3.498	Pic2	Picture	17	No_Pain	36	4.055	n/a	n/a	251.828
228.613	2.006	Blank	Blank	17	No_Pain	n/a	2.049	n/a	n/a	255.326
232.668	n/a	ConfirmRating	Rate	17	No_Pain	36	n/a	1.532	0	259.38
232.692	4.294	ITI	Fixation+	18	Pain	n/a	8.501	n/a	n/a	259.404
237.002	3.498	Pic2	Picture	18	Pain	10	4.987	n/a	n/a	263.715
240.5	2.006	Blank	Blank	18	Pain	n/a	2.981	n/a	n/a	267.213
245.487	n/a	ConfirmRating	Rate	18	Pain	10	n/a	2.464	8	272.199
245.507	4.344	ITI	Fixation+	19	No_Pain	n/a	6.817	n/a	n/a	272.22
249.867	3.498	Pic2	Picture	19	No_Pain	23	3.302	n/a	n/a	276.58
253.365	2.006	Blank	Blank	19	No_Pain	n/a	1.296	n/a	n/a	280.078
256.668	n/a	ConfirmRating	Rate	19	No_Pain	23	n/a	0.78	0	283.38
256.698	15.004	Rest	n/a	19	n/a	n/a	-15.034	n/a	n/a	283.411
