onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.008	120.014	Fixation+	n/a	n/a	47.559
127.819	n/a	Response	7.796	5	175.37
127.848	120.014	Fixation+	n/a	n/a	175.399
252.047	n/a	Response	4.185	6	299.598
252.074	120.014	Fixation+	n/a	n/a	299.625
386.855	n/a	Response	14.767	7	434.406
386.876	120.014	Fixation+	n/a	n/a	434.427
509.447	n/a	Response	2.556	7	556.998
