onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.014	5.388	ITI	Fixation+	0	No_Pain	n/a	7.73	n/a	n/a	30.649
5.418	3.498	Pic2	Picture	0	No_Pain	24	4.215	n/a	n/a	36.054
8.916	2.006	Blank	Blank	0	No_Pain	n/a	2.209	n/a	n/a	39.552
13.132	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	1.693	80	43.767
13.16	4.559	ITI	Fixation+	1	No_Pain	n/a	8.201	n/a	n/a	43.796
17.736	3.498	Pic2	Picture	1	No_Pain	25	4.686	n/a	n/a	48.372
21.234	2.006	Blank	Blank	1	No_Pain	n/a	2.68	n/a	n/a	51.87
25.92	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	2.163	0	56.556
25.943	4.625	ITI	Fixation+	2	Pain	n/a	7.638	n/a	n/a	56.578
30.585	3.498	Pic2	Picture	2	Pain	19	4.123	n/a	n/a	61.22
34.083	2.006	Blank	Blank	2	Pain	n/a	2.117	n/a	n/a	64.719
38.206	n/a	ConfirmRating	Rate	2	Pain	19	n/a	1.6	0	68.842
38.228	5.819	ITI	Fixation+	3	No_Pain	n/a	8.264	n/a	n/a	68.863
44.064	3.498	Pic2	Picture	3	No_Pain	37	4.749	n/a	n/a	74.699
47.562	2.006	Blank	Blank	3	No_Pain	n/a	2.743	n/a	n/a	78.197
52.311	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	2.227	0	82.947
52.336	5.09	ITI	Fixation+	4	Pain	n/a	7.477	n/a	n/a	82.972
57.443	3.498	Pic2	Picture	4	Pain	2	3.962	n/a	n/a	88.078
60.941	2.006	Blank	Blank	4	Pain	n/a	1.956	n/a	n/a	91.576
64.903	n/a	ConfirmRating	Rate	4	Pain	2	n/a	1.439	0	95.538
64.92	4.841	ITI	Fixation+	5	No_Pain	n/a	7.547	n/a	n/a	95.555
69.777	3.498	Pic2	Picture	5	No_Pain	26	4.032	n/a	n/a	100.413
73.275	2.006	Blank	Blank	5	No_Pain	n/a	2.026	n/a	n/a	103.911
77.308	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	1.51	0	107.943
