onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.005	120.014	Fixation+	n/a	n/a	39.917
124.101	n/a	Response	4.082	5	164.013
124.131	120.014	Fixation+	n/a	n/a	164.043
247.102	n/a	Response	2.957	6	287.014
247.129	120.014	Fixation+	n/a	n/a	287.041
370.838	n/a	Response	3.694	7	410.75
370.858	120.014	Fixation+	n/a	n/a	410.769
492.219	n/a	Response	1.347	7	532.131
