onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.017	120.013	Fixation+	n/a	n/a	43.829
126.923	n/a	Response	6.892	5	170.734
126.944	120.013	Fixation+	n/a	n/a	170.755
255.246	n/a	Response	8.29	6	299.058
255.279	120.013	Fixation+	n/a	n/a	299.091
381.042	n/a	Response	5.75	7	424.854
381.062	120.013	Fixation+	n/a	n/a	424.873
507.107	n/a	Response	6.032	7	550.918
