onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.019	120.014	Fixation+	n/a	n/a	41.193
134.793	n/a	Response	14.761	5	175.968
134.821	120.014	Fixation+	n/a	n/a	175.995
262.465	n/a	Response	7.63	6	303.64
262.494	120.014	Fixation+	n/a	n/a	303.669
393.24	n/a	Response	10.732	7	434.415
393.268	120.014	Fixation+	n/a	n/a	434.442
521.401	n/a	Response	8.118	7	562.575
