onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.008	120.013	Fixation+	n/a	n/a	44.757
128.612	n/a	Response	8.59	5	173.361
128.643	120.013	Fixation+	n/a	n/a	173.392
257.77	n/a	Response	9.113	6	302.519
257.791	120.014	Fixation+	n/a	n/a	302.54
385.873	n/a	Response	8.068	7	430.622
385.895	120.013	Fixation+	n/a	n/a	430.644
516.63	n/a	Response	10.721	7	561.379
