onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.014	4.277	ITI	Fixation+	0	Pain	n/a	9.065	n/a	n/a	93.698
4.308	3.498	Pic2	Picture	0	Pain	7	5.55	n/a	n/a	97.992
7.806	2.006	Blank	Blank	0	Pain	n/a	3.544	n/a	n/a	101.491
13.357	n/a	ConfirmRating	Rate	0	Pain	7	n/a	3.028	63	107.041
13.377	4.095	ITI	Fixation+	1	Pain	n/a	9.033	n/a	n/a	107.061
17.488	3.498	Pic2	Picture	1	Pain	15	5.518	n/a	n/a	111.173
20.987	2.006	Blank	Blank	1	Pain	n/a	3.512	n/a	n/a	114.671
26.505	n/a	ConfirmRating	Rate	1	Pain	15	n/a	2.995	63	120.189
26.524	5.537	ITI	Fixation+	2	No_Pain	n/a	7.75	n/a	n/a	120.208
32.078	3.498	Pic2	Picture	2	No_Pain	34	4.236	n/a	n/a	125.762
35.576	2.006	Blank	Blank	2	No_Pain	n/a	2.23	n/a	n/a	129.26
39.811	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	1.713	0	133.496
39.837	4.642	ITI	Fixation+	3	No_Pain	n/a	7.344	n/a	n/a	133.521
44.495	3.498	Pic2	Picture	3	No_Pain	35	3.829	n/a	n/a	138.18
47.994	2.006	Blank	Blank	3	No_Pain	n/a	1.823	n/a	n/a	141.678
51.822	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	1.306	0	145.507
51.84	5.985	ITI	Fixation+	4	Pain	n/a	7.312	n/a	n/a	145.524
57.841	3.498	Pic2	Picture	4	Pain	6	3.798	n/a	n/a	151.526
61.34	2.006	Blank	Blank	4	Pain	n/a	1.792	n/a	n/a	155.024
65.137	n/a	ConfirmRating	Rate	4	Pain	6	n/a	1.275	56	158.821
65.169	4.128	ITI	Fixation+	5	No_Pain	n/a	7.078	n/a	n/a	158.853
69.314	3.498	Pic2	Picture	5	No_Pain	29	3.563	n/a	n/a	162.998
72.812	2.006	Blank	Blank	5	No_Pain	n/a	1.557	n/a	n/a	166.496
76.375	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	1.04	0	170.059
76.393	4.344	ITI	Fixation+	6	No_Pain	n/a	8.346	n/a	n/a	170.077
80.753	3.498	Pic2	Picture	6	No_Pain	39	4.831	n/a	n/a	174.438
84.252	2.006	Blank	Blank	6	No_Pain	n/a	2.825	n/a	n/a	177.936
