onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.009	120.014	Fixation+	n/a	n/a	44.84
131.174	n/a	Response	11.151	5	176.006
131.198	120.014	Fixation+	n/a	n/a	176.029
255.878	n/a	Response	4.666	6	300.709
255.904	120.014	Fixation+	n/a	n/a	300.736
383.282	n/a	Response	7.363	7	428.113
383.313	120.014	Fixation+	n/a	n/a	428.144
511.485	n/a	Response	8.158	7	556.317
