onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.018	120.013	Fixation+	n/a	n/a	38.557
125.383	n/a	Response	5.351	5	163.922
125.403	120.013	Fixation+	n/a	n/a	163.942
251.694	n/a	Response	6.277	6	290.232
251.717	120.014	Fixation+	n/a	n/a	290.255
377.796	n/a	Response	6.065	7	416.334
377.815	120.013	Fixation+	n/a	n/a	416.353
502.666	n/a	Response	4.838	7	541.205
