onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.008	120.014	Fixation+	n/a	n/a	50.146
129.111	n/a	Response	9.089	5	179.249
129.14	120.014	Fixation+	n/a	n/a	179.279
254.004	n/a	Response	4.849	6	304.142
254.029	120.014	Fixation+	n/a	n/a	304.167
378.877	n/a	Response	4.834	7	429.015
378.901	120.014	Fixation+	n/a	n/a	429.039
505.72	n/a	Response	6.804	7	555.858
