onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.01	5.637	ITI	Fixation+	0	No_Pain	n/a	9.74	n/a	n/a	28.212
5.663	3.498	Pic2	Picture	0	No_Pain	24	6.225	n/a	n/a	33.865
9.161	2.006	Blank	Blank	0	No_Pain	n/a	4.219	n/a	n/a	37.363
15.387	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	3.703	0	43.588
15.412	4.625	ITI	Fixation+	1	No_Pain	n/a	10.1	n/a	n/a	43.613
20.054	3.498	Pic2	Picture	1	No_Pain	25	6.586	n/a	n/a	48.255
23.552	2.006	Blank	Blank	1	No_Pain	n/a	4.58	n/a	n/a	51.754
30.137	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	4.063	0	58.339
30.167	4.742	ITI	Fixation+	2	Pain	n/a	9.69	n/a	n/a	58.368
34.925	3.498	Pic2	Picture	2	Pain	19	6.175	n/a	n/a	63.127
38.423	2.006	Blank	Blank	2	Pain	n/a	4.169	n/a	n/a	66.625
44.598	n/a	ConfirmRating	Rate	2	Pain	19	n/a	3.652	2	72.8
44.623	5.156	ITI	Fixation+	3	No_Pain	n/a	8.24	n/a	n/a	72.825
49.796	3.498	Pic2	Picture	3	No_Pain	37	4.725	n/a	n/a	77.998
53.294	2.006	Blank	Blank	3	No_Pain	n/a	2.719	n/a	n/a	81.496
58.019	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	2.202	0	86.221
58.036	5.836	ITI	Fixation+	4	Pain	n/a	9.939	n/a	n/a	86.237
63.888	3.498	Pic2	Picture	4	Pain	2	6.425	n/a	n/a	92.09
67.386	2.006	Blank	Blank	4	Pain	n/a	4.419	n/a	n/a	95.588
73.811	n/a	ConfirmRating	Rate	4	Pain	2	n/a	3.902	10	102.012
73.835	4.543	ITI	Fixation+	5	No_Pain	n/a	9.585	n/a	n/a	102.037
78.394	3.498	Pic2	Picture	5	No_Pain	26	6.07	n/a	n/a	106.596
81.892	2.006	Blank	Blank	5	No_Pain	n/a	4.064	n/a	n/a	110.094
87.962	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	3.548	0	116.164
87.993	4.625	ITI	Fixation+	6	Pain	n/a	11.089	n/a	n/a	116.195
92.635	3.498	Pic2	Picture	6	Pain	12	7.575	n/a	n/a	120.837
96.133	2.006	Blank	Blank	6	Pain	n/a	5.569	n/a	n/a	124.335
103.708	n/a	ConfirmRating	Rate	6	Pain	12	n/a	5.052	8	131.91
103.727	4.576	ITI	Fixation+	7	Pain	n/a	12.433	n/a	n/a	131.928
108.319	3.498	Pic2	Picture	7	Pain	3	8.919	n/a	n/a	136.521
111.817	2.006	Blank	Blank	7	Pain	n/a	6.913	n/a	n/a	140.019
120.736	n/a	ConfirmRating	Rate	7	Pain	3	n/a	6.396	14	148.938
120.753	5.687	ITI	Fixation+	8	No_Pain	n/a	9.402	n/a	n/a	148.955
126.456	3.498	Pic2	Picture	8	No_Pain	30	5.887	n/a	n/a	154.658
129.954	2.006	Blank	Blank	8	No_Pain	n/a	3.881	n/a	n/a	158.156
135.841	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	3.365	0	164.043
135.873	4.857	ITI	Fixation+	9	Pain	n/a	10.426	n/a	n/a	164.075
140.747	3.498	Pic2	Picture	9	Pain	4	6.911	n/a	n/a	168.949
144.245	2.006	Blank	Blank	9	Pain	n/a	4.905	n/a	n/a	172.447
151.156	n/a	ConfirmRating	Rate	9	Pain	4	n/a	4.389	5	179.358
151.175	4.625	ITI	Fixation+	10	No_Pain	n/a	9.558	n/a	n/a	179.377
155.817	3.498	Pic2	Picture	10	No_Pain	28	6.043	n/a	n/a	184.019
159.315	2.006	Blank	Blank	10	No_Pain	n/a	4.037	n/a	n/a	187.517
165.358	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	3.52	1	193.56
165.383	5.703	ITI	Fixation+	11	Pain	n/a	13.672	n/a	n/a	193.585
171.103	3.498	Pic2	Picture	11	Pain	13	10.157	n/a	n/a	199.304
174.601	2.006	Blank	Blank	11	Pain	n/a	8.151	n/a	n/a	202.802
184.758	n/a	ConfirmRating	Rate	11	Pain	13	n/a	7.634	11	212.959
184.78	4.874	ITI	Fixation+	12	No_Pain	n/a	8.513	n/a	n/a	212.982
189.671	3.498	Pic2	Picture	12	No_Pain	32	4.999	n/a	n/a	217.873
193.169	2.006	Blank	Blank	12	No_Pain	n/a	2.993	n/a	n/a	221.371
198.167	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	2.476	0	226.369
198.192	5.09	ITI	Fixation+	13	Pain	n/a	13.38	n/a	n/a	226.394
203.298	3.498	Pic2	Picture	13	Pain	5	9.865	n/a	n/a	231.5
206.797	2.006	Blank	Blank	13	Pain	n/a	7.859	n/a	n/a	234.998
216.662	n/a	ConfirmRating	Rate	13	Pain	5	n/a	7.343	12	244.864
216.694	4.808	ITI	Fixation+	14	No_Pain	n/a	9.59	n/a	n/a	244.896
221.518	3.498	Pic2	Picture	14	No_Pain	21	6.075	n/a	n/a	249.72
225.017	2.006	Blank	Blank	14	No_Pain	n/a	4.069	n/a	n/a	253.218
231.092	n/a	ConfirmRating	Rate	14	No_Pain	21	n/a	3.552	0	259.293
231.118	4.277	ITI	Fixation+	15	No_Pain	n/a	7.605	n/a	n/a	259.319
235.411	3.498	Pic2	Picture	15	No_Pain	38	4.09	n/a	n/a	263.613
238.91	2.006	Blank	Blank	15	No_Pain	n/a	2.084	n/a	n/a	267.111
242.999	n/a	ConfirmRating	Rate	15	No_Pain	38	n/a	1.568	0	271.201
243.021	4.012	ITI	Fixation+	16	Pain	n/a	11.955	n/a	n/a	271.223
247.05	3.498	Pic2	Picture	16	Pain	16	8.44	n/a	n/a	275.252
250.548	2.006	Blank	Blank	16	Pain	n/a	6.434	n/a	n/a	278.75
258.988	n/a	ConfirmRating	Rate	16	Pain	16	n/a	5.918	17	287.19
259.02	5.885	ITI	Fixation+	17	No_Pain	n/a	8.615	n/a	n/a	287.221
264.922	3.498	Pic2	Picture	17	No_Pain	22	5.1	n/a	n/a	293.123
268.42	2.006	Blank	Blank	17	No_Pain	n/a	3.094	n/a	n/a	296.622
273.52	n/a	ConfirmRating	Rate	17	No_Pain	22	n/a	2.577	0	301.722
273.543	4.344	ITI	Fixation+	18	Pain	n/a	10.902	n/a	n/a	301.744
277.903	3.498	Pic2	Picture	18	Pain	8	7.388	n/a	n/a	306.104
281.401	2.006	Blank	Blank	18	Pain	n/a	5.382	n/a	n/a	309.603
288.789	n/a	ConfirmRating	Rate	18	Pain	8	n/a	4.865	8	316.99
288.812	5.289	ITI	Fixation+	19	Pain	n/a	8.869	n/a	n/a	317.013
294.117	3.498	Pic2	Picture	19	Pain	1	5.354	n/a	n/a	322.319
