onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.008	4.808	ITI	Fixation+	0	No_Pain	n/a	9.48	n/a	n/a	29.571
4.833	3.498	Pic2	Picture	0	No_Pain	24	5.965	n/a	n/a	34.396
8.331	2.006	Blank	Blank	0	No_Pain	n/a	3.959	n/a	n/a	37.894
14.296	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	3.442	0	43.859
14.316	4.128	ITI	Fixation+	1	No_Pain	n/a	7.854	n/a	n/a	43.879
18.461	3.498	Pic2	Picture	1	No_Pain	25	4.339	n/a	n/a	48.024
21.959	2.006	Blank	Blank	1	No_Pain	n/a	2.333	n/a	n/a	51.522
26.298	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	1.816	0	55.861
26.319	4.095	ITI	Fixation+	2	Pain	n/a	8.275	n/a	n/a	55.882
30.431	3.498	Pic2	Picture	2	Pain	19	4.761	n/a	n/a	59.994
33.929	2.006	Blank	Blank	2	Pain	n/a	2.755	n/a	n/a	63.492
38.689	n/a	ConfirmRating	Rate	2	Pain	19	n/a	2.238	38	68.252
38.72	4.41	ITI	Fixation+	3	No_Pain	n/a	8.816	n/a	n/a	68.283
43.146	3.498	Pic2	Picture	3	No_Pain	37	5.302	n/a	n/a	72.71
46.645	2.006	Blank	Blank	3	No_Pain	n/a	3.296	n/a	n/a	76.208
51.946	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	2.779	8	81.509
51.967	5.222	ITI	Fixation+	4	Pain	n/a	8.704	n/a	n/a	81.53
57.205	3.498	Pic2	Picture	4	Pain	2	5.19	n/a	n/a	86.769
60.704	2.006	Blank	Blank	4	Pain	n/a	3.184	n/a	n/a	90.267
65.893	n/a	ConfirmRating	Rate	4	Pain	2	n/a	2.667	70	95.456
65.926	5.703	ITI	Fixation+	5	No_Pain	n/a	7.966	n/a	n/a	95.489
71.646	3.498	Pic2	Picture	5	No_Pain	26	4.451	n/a	n/a	101.209
75.144	2.006	Blank	Blank	5	No_Pain	n/a	2.445	n/a	n/a	104.707
79.595	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	1.929	8	109.158
79.62	5.471	ITI	Fixation+	6	Pain	n/a	8.574	n/a	n/a	109.183
85.108	3.498	Pic2	Picture	6	Pain	12	5.059	n/a	n/a	114.671
88.606	2.006	Blank	Blank	6	Pain	n/a	3.053	n/a	n/a	118.169
93.665	n/a	ConfirmRating	Rate	6	Pain	12	n/a	2.537	52	123.228
93.696	4.791	ITI	Fixation+	7	Pain	n/a	8.393	n/a	n/a	123.259
98.503	3.498	Pic2	Picture	7	Pain	3	4.878	n/a	n/a	128.066
102.002	2.006	Blank	Blank	7	Pain	n/a	2.872	n/a	n/a	131.565
106.88	n/a	ConfirmRating	Rate	7	Pain	3	n/a	2.355	58	136.443
106.909	4.725	ITI	Fixation+	8	No_Pain	n/a	7.783	n/a	n/a	136.472
111.65	3.498	Pic2	Picture	8	No_Pain	30	4.268	n/a	n/a	141.214
115.149	2.006	Blank	Blank	8	No_Pain	n/a	2.262	n/a	n/a	144.712
119.417	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	1.745	7	148.98
119.442	4.841	ITI	Fixation+	9	Pain	n/a	8.781	n/a	n/a	149.006
124.3	3.498	Pic2	Picture	9	Pain	4	5.266	n/a	n/a	153.863
127.798	2.006	Blank	Blank	9	Pain	n/a	3.26	n/a	n/a	157.361
133.064	n/a	ConfirmRating	Rate	9	Pain	4	n/a	2.743	59	162.627
133.087	5.338	ITI	Fixation+	10	No_Pain	n/a	7.414	n/a	n/a	162.65
138.442	3.498	Pic2	Picture	10	No_Pain	28	3.899	n/a	n/a	168.005
141.94	2.006	Blank	Blank	10	No_Pain	n/a	1.893	n/a	n/a	171.503
145.839	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	1.377	10	175.402
145.869	4.36	ITI	Fixation+	11	Pain	n/a	7.175	n/a	n/a	175.432
150.246	3.498	Pic2	Picture	11	Pain	13	3.66	n/a	n/a	179.809
153.744	2.006	Blank	Blank	11	Pain	n/a	1.654	n/a	n/a	183.307
157.404	n/a	ConfirmRating	Rate	11	Pain	13	n/a	1.138	70	186.967
157.425	4.957	ITI	Fixation+	12	No_Pain	n/a	8.414	n/a	n/a	186.988
162.398	3.498	Pic2	Picture	12	No_Pain	32	4.9	n/a	n/a	191.962
165.897	2.006	Blank	Blank	12	No_Pain	n/a	2.893	n/a	n/a	195.46
170.796	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	2.377	5	200.359
170.82	4.576	ITI	Fixation+	13	Pain	n/a	7.965	n/a	n/a	200.383
175.413	3.498	Pic2	Picture	13	Pain	5	4.45	n/a	n/a	204.976
178.911	2.006	Blank	Blank	13	Pain	n/a	2.444	n/a	n/a	208.474
183.361	n/a	ConfirmRating	Rate	13	Pain	5	n/a	1.928	68	212.924
183.387	4.228	ITI	Fixation+	14	No_Pain	n/a	9.162	n/a	n/a	212.95
187.631	3.498	Pic2	Picture	14	No_Pain	21	5.647	n/a	n/a	217.195
191.13	2.006	Blank	Blank	14	No_Pain	n/a	3.641	n/a	n/a	220.693
196.777	n/a	ConfirmRating	Rate	14	No_Pain	21	n/a	3.124	8	226.34
196.8	5.438	ITI	Fixation+	15	No_Pain	n/a	7.317	n/a	n/a	226.363
202.254	3.498	Pic2	Picture	15	No_Pain	38	3.803	n/a	n/a	231.817
205.752	2.006	Blank	Blank	15	No_Pain	n/a	1.796	n/a	n/a	235.315
209.555	n/a	ConfirmRating	Rate	15	No_Pain	38	n/a	1.28	11	239.118
209.582	4.924	ITI	Fixation+	16	Pain	n/a	8.999	n/a	n/a	239.145
214.522	3.498	Pic2	Picture	16	Pain	16	5.484	n/a	n/a	244.085
218.02	2.006	Blank	Blank	16	Pain	n/a	3.478	n/a	n/a	247.584
223.505	n/a	ConfirmRating	Rate	16	Pain	16	n/a	2.961	65	253.068
223.525	5.471	ITI	Fixation+	17	No_Pain	n/a	8.053	n/a	n/a	253.088
229.012	3.498	Pic2	Picture	17	No_Pain	22	4.538	n/a	n/a	258.575
232.511	2.006	Blank	Blank	17	No_Pain	n/a	2.532	n/a	n/a	262.074
237.048	n/a	ConfirmRating	Rate	17	No_Pain	22	n/a	2.015	9	266.611
237.07	4.941	ITI	Fixation+	18	Pain	n/a	8.014	n/a	n/a	266.633
242.027	3.498	Pic2	Picture	18	Pain	8	4.499	n/a	n/a	271.59
245.525	2.006	Blank	Blank	18	Pain	n/a	2.493	n/a	n/a	275.088
250.024	n/a	ConfirmRating	Rate	18	Pain	8	n/a	1.977	65	279.587
250.051	4.427	ITI	Fixation+	19	Pain	n/a	8.564	n/a	n/a	279.614
254.494	3.498	Pic2	Picture	19	Pain	1	5.049	n/a	n/a	284.057
