onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.015	5.322	ITI	Fixation+	0	Pain	n/a	9.669	n/a	n/a	30.284
5.354	3.498	Pic2	Picture	0	Pain	7	6.154	n/a	n/a	35.622
8.852	2.006	Blank	Blank	0	Pain	n/a	4.148	n/a	n/a	39.12
15.006	n/a	ConfirmRating	Rate	0	Pain	7	n/a	3.631	45	45.275
15.036	5.952	ITI	Fixation+	1	Pain	n/a	8.06	n/a	n/a	45.304
21.004	3.498	Pic2	Picture	1	Pain	15	4.546	n/a	n/a	51.273
24.502	2.006	Blank	Blank	1	Pain	n/a	2.54	n/a	n/a	54.771
29.048	n/a	ConfirmRating	Rate	1	Pain	15	n/a	2.023	69	59.316
29.078	4.36	ITI	Fixation+	2	No_Pain	n/a	7.54	n/a	n/a	59.347
33.455	3.498	Pic2	Picture	2	No_Pain	34	4.026	n/a	n/a	63.723
36.953	2.006	Blank	Blank	2	No_Pain	n/a	2.02	n/a	n/a	67.222
40.979	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	1.503	0	71.247
40.998	4.775	ITI	Fixation+	3	No_Pain	n/a	8.048	n/a	n/a	71.267
45.789	3.498	Pic2	Picture	3	No_Pain	35	4.533	n/a	n/a	76.058
49.288	2.006	Blank	Blank	3	No_Pain	n/a	2.527	n/a	n/a	79.556
53.821	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	2.011	0	84.089
53.847	5.04	ITI	Fixation+	4	Pain	n/a	8.538	n/a	n/a	84.115
58.903	3.498	Pic2	Picture	4	Pain	6	5.023	n/a	n/a	89.172
62.401	2.006	Blank	Blank	4	Pain	n/a	3.017	n/a	n/a	92.67
67.424	n/a	ConfirmRating	Rate	4	Pain	6	n/a	2.5	33	97.693
67.441	4.327	ITI	Fixation+	5	No_Pain	n/a	7.112	n/a	n/a	97.71
71.785	3.498	Pic2	Picture	5	No_Pain	29	3.597	n/a	n/a	102.053
75.283	2.006	Blank	Blank	5	No_Pain	n/a	1.591	n/a	n/a	105.552
78.88	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	1.074	0	109.149
78.897	5.686	ITI	Fixation+	6	No_Pain	n/a	8.276	n/a	n/a	109.166
84.6	3.498	Pic2	Picture	6	No_Pain	39	4.762	n/a	n/a	114.869
88.098	2.006	Blank	Blank	6	No_Pain	n/a	2.756	n/a	n/a	118.367
92.86	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	2.239	0	123.129
92.89	5.968	ITI	Fixation+	7	Pain	n/a	9.327	n/a	n/a	123.158
98.875	3.498	Pic2	Picture	7	Pain	9	5.812	n/a	n/a	129.143
102.373	2.006	Blank	Blank	7	Pain	n/a	3.806	n/a	n/a	132.641
108.185	n/a	ConfirmRating	Rate	7	Pain	9	n/a	3.29	67	138.453
108.208	4.775	ITI	Fixation+	8	Pain	n/a	8.141	n/a	n/a	138.477
113.0	3.498	Pic2	Picture	8	Pain	14	4.626	n/a	n/a	143.268
116.498	2.006	Blank	Blank	8	Pain	n/a	2.62	n/a	n/a	146.766
121.124	n/a	ConfirmRating	Rate	8	Pain	14	n/a	2.103	74	151.392
121.156	5.139	ITI	Fixation+	9	No_Pain	n/a	7.017	n/a	n/a	151.425
126.312	3.498	Pic2	Picture	9	No_Pain	27	3.503	n/a	n/a	156.581
129.811	2.006	Blank	Blank	9	No_Pain	n/a	1.497	n/a	n/a	160.079
133.313	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	0.981	0	163.582
133.342	4.294	ITI	Fixation+	10	Pain	n/a	9.695	n/a	n/a	163.61
137.652	3.498	Pic2	Picture	10	Pain	20	6.18	n/a	n/a	167.921
141.15	2.006	Blank	Blank	10	Pain	n/a	4.174	n/a	n/a	171.419
147.33	n/a	ConfirmRating	Rate	10	Pain	20	n/a	3.657	57	177.599
147.351	4.708	ITI	Fixation+	11	No_Pain	n/a	8.444	n/a	n/a	177.619
152.076	3.498	Pic2	Picture	11	No_Pain	40	4.929	n/a	n/a	182.344
155.574	2.006	Blank	Blank	11	No_Pain	n/a	2.923	n/a	n/a	185.843
160.503	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	2.406	0	190.772
160.531	5.769	ITI	Fixation+	12	No_Pain	n/a	6.779	n/a	n/a	190.8
166.317	3.498	Pic2	Picture	12	No_Pain	33	3.265	n/a	n/a	196.586
169.815	2.006	Blank	Blank	12	No_Pain	n/a	1.259	n/a	n/a	200.084
173.08	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	0.742	0	203.348
173.098	4.642	ITI	Fixation+	13	Pain	n/a	8.895	n/a	n/a	203.366
177.756	3.498	Pic2	Picture	13	Pain	18	5.38	n/a	n/a	208.025
181.254	2.006	Blank	Blank	13	Pain	n/a	3.374	n/a	n/a	211.523
186.635	n/a	ConfirmRating	Rate	13	Pain	18	n/a	2.858	75	216.903
186.659	4.46	ITI	Fixation+	14	No_Pain	n/a	7.912	n/a	n/a	216.928
191.135	3.498	Pic2	Picture	14	No_Pain	31	4.397	n/a	n/a	221.404
194.633	2.006	Blank	Blank	14	No_Pain	n/a	2.391	n/a	n/a	224.902
199.03	n/a	ConfirmRating	Rate	14	No_Pain	31	n/a	1.875	0	229.299
199.06	4.576	ITI	Fixation+	15	Pain	n/a	8.285	n/a	n/a	229.329
203.652	3.498	Pic2	Picture	15	Pain	17	4.771	n/a	n/a	233.921
207.15	2.006	Blank	Blank	15	Pain	n/a	2.765	n/a	n/a	237.419
