onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.014	120.013	Fixation+	n/a	n/a	47.443
123.89	n/a	Response	3.862	5	171.319
123.907	120.013	Fixation+	n/a	n/a	171.336
246.9	n/a	Response	2.979	6	294.329
246.921	120.013	Fixation+	n/a	n/a	294.35
389.256	n/a	Response	22.321	7	436.685
389.283	120.013	Fixation+	n/a	n/a	436.712
511.124	n/a	Response	1.827	7	558.553
