onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.012	5.902	ITI	Fixation+	0	Pain	n/a	9.578	n/a	n/a	32.622
5.931	3.498	Pic2	Picture	0	Pain	7	6.063	n/a	n/a	38.541
9.429	2.006	Blank	Blank	0	Pain	n/a	4.057	n/a	n/a	42.039
15.492	n/a	ConfirmRating	Rate	0	Pain	7	n/a	3.54	0	48.102
15.513	5.537	ITI	Fixation+	1	Pain	n/a	9.69	n/a	n/a	48.123
21.067	3.498	Pic2	Picture	1	Pain	15	6.175	n/a	n/a	53.677
24.565	2.006	Blank	Blank	1	Pain	n/a	4.169	n/a	n/a	57.175
30.741	n/a	ConfirmRating	Rate	1	Pain	15	n/a	3.653	4	63.351
30.766	5.255	ITI	Fixation+	2	No_Pain	n/a	7.287	n/a	n/a	63.376
36.038	3.498	Pic2	Picture	2	No_Pain	34	3.773	n/a	n/a	68.648
39.536	2.006	Blank	Blank	2	No_Pain	n/a	1.766	n/a	n/a	72.146
43.308	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	1.25	0	75.918
43.332	5.04	ITI	Fixation+	3	No_Pain	n/a	8.502	n/a	n/a	75.942
48.389	3.498	Pic2	Picture	3	No_Pain	35	4.987	n/a	n/a	80.999
51.887	2.006	Blank	Blank	3	No_Pain	n/a	2.981	n/a	n/a	84.497
56.874	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	2.465	0	89.484
56.894	5.471	ITI	Fixation+	4	Pain	n/a	7.898	n/a	n/a	89.504
62.382	3.498	Pic2	Picture	4	Pain	6	4.383	n/a	n/a	94.992
65.88	2.006	Blank	Blank	4	Pain	n/a	2.377	n/a	n/a	98.49
70.263	n/a	ConfirmRating	Rate	4	Pain	6	n/a	1.861	7	102.873
70.29	5.272	ITI	Fixation+	5	No_Pain	n/a	7.736	n/a	n/a	102.9
75.578	3.498	Pic2	Picture	5	No_Pain	29	4.222	n/a	n/a	108.188
79.076	2.006	Blank	Blank	5	No_Pain	n/a	2.215	n/a	n/a	111.686
83.298	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	1.699	0	115.908
83.321	4.128	ITI	Fixation+	6	No_Pain	n/a	7.734	n/a	n/a	115.931
87.465	3.498	Pic2	Picture	6	No_Pain	39	4.219	n/a	n/a	120.075
90.964	2.006	Blank	Blank	6	No_Pain	n/a	2.213	n/a	n/a	123.574
95.183	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	1.696	0	127.793
95.208	5.255	ITI	Fixation+	7	Pain	n/a	8.739	n/a	n/a	127.818
100.48	3.498	Pic2	Picture	7	Pain	9	5.225	n/a	n/a	133.09
103.978	2.006	Blank	Blank	7	Pain	n/a	3.219	n/a	n/a	136.588
