onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.003	120.014	Fixation+	n/a	n/a	42.884
130.681	n/a	Response	10.664	5	173.562
130.71	120.014	Fixation+	n/a	n/a	173.591
265.836	n/a	Response	15.112	6	308.717
265.861	120.014	Fixation+	n/a	n/a	308.742
397.153	n/a	Response	11.278	7	440.034
397.181	120.014	Fixation+	n/a	n/a	440.063
526.505	n/a	Response	9.31	7	569.386
