onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.011	5.272	ITI	Fixation+	0	No_Pain	n/a	7.413	n/a	n/a	29.157
5.299	3.498	Pic2	Picture	0	No_Pain	24	3.898	n/a	n/a	34.445
8.797	2.006	Blank	Blank	0	No_Pain	n/a	1.892	n/a	n/a	37.944
12.695	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	1.375	40	41.842
12.726	5.123	ITI	Fixation+	1	No_Pain	n/a	9.893	n/a	n/a	41.873
17.866	3.498	Pic2	Picture	1	No_Pain	25	6.378	n/a	n/a	47.012
21.364	2.006	Blank	Blank	1	No_Pain	n/a	4.372	n/a	n/a	50.51
27.742	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	3.856	24	56.888
27.763	4.974	ITI	Fixation+	2	Pain	n/a	10.344	n/a	n/a	56.91
32.754	3.498	Pic2	Picture	2	Pain	19	6.829	n/a	n/a	61.9
36.252	2.006	Blank	Blank	2	Pain	n/a	4.823	n/a	n/a	65.398
43.081	n/a	ConfirmRating	Rate	2	Pain	19	n/a	4.307	14	72.227
43.099	5.753	ITI	Fixation+	3	No_Pain	n/a	11.917	n/a	n/a	72.245
48.868	3.498	Pic2	Picture	3	No_Pain	37	8.402	n/a	n/a	78.014
52.366	2.006	Blank	Blank	3	No_Pain	n/a	6.396	n/a	n/a	81.513
60.769	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	5.879	4	89.915
60.788	4.277	ITI	Fixation+	4	Pain	n/a	9.765	n/a	n/a	89.935
65.082	3.498	Pic2	Picture	4	Pain	2	6.25	n/a	n/a	94.229
68.58	2.006	Blank	Blank	4	Pain	n/a	4.244	n/a	n/a	97.727
74.83	n/a	ConfirmRating	Rate	4	Pain	2	n/a	3.727	0	103.977
74.847	4.559	ITI	Fixation+	5	No_Pain	n/a	8.767	n/a	n/a	103.993
79.423	3.498	Pic2	Picture	5	No_Pain	26	5.252	n/a	n/a	108.569
82.921	2.006	Blank	Blank	5	No_Pain	n/a	3.246	n/a	n/a	112.067
88.173	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	2.729	2	117.32
88.193	4.029	ITI	Fixation+	6	Pain	n/a	7.979	n/a	n/a	117.34
92.238	3.498	Pic2	Picture	6	Pain	12	4.465	n/a	n/a	121.385
95.737	2.006	Blank	Blank	6	Pain	n/a	2.458	n/a	n/a	124.883
100.201	n/a	ConfirmRating	Rate	6	Pain	12	n/a	1.942	4	129.347
100.229	5.488	ITI	Fixation+	7	Pain	n/a	11.09	n/a	n/a	129.376
105.734	3.498	Pic2	Picture	7	Pain	3	7.575	n/a	n/a	134.88
