onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.012	4.443	ITI	Fixation+	0	No_Pain	n/a	8.775	n/a	n/a	24.78
4.472	3.498	Pic2	Picture	0	No_Pain	24	5.26	n/a	n/a	29.24
7.97	2.006	Blank	Blank	0	No_Pain	n/a	3.254	n/a	n/a	32.738
13.23	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	2.737	0	37.998
13.259	5.703	ITI	Fixation+	1	No_Pain	n/a	9.338	n/a	n/a	38.026
18.978	3.498	Pic2	Picture	1	No_Pain	25	5.823	n/a	n/a	43.746
22.477	2.006	Blank	Blank	1	No_Pain	n/a	3.817	n/a	n/a	47.244
28.3	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	3.301	0	53.068
28.329	4.311	ITI	Fixation+	2	Pain	n/a	9.499	n/a	n/a	53.097
32.656	3.498	Pic2	Picture	2	Pain	19	5.985	n/a	n/a	57.424
36.154	2.006	Blank	Blank	2	Pain	n/a	3.979	n/a	n/a	60.922
42.139	n/a	ConfirmRating	Rate	2	Pain	19	n/a	3.462	60	66.906
42.156	5.455	ITI	Fixation+	3	No_Pain	n/a	8.309	n/a	n/a	66.923
47.627	3.498	Pic2	Picture	3	No_Pain	37	4.795	n/a	n/a	72.394
51.125	2.006	Blank	Blank	3	No_Pain	n/a	2.789	n/a	n/a	75.892
55.92	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	2.272	0	80.687
55.949	5.786	ITI	Fixation+	4	Pain	n/a	9.795	n/a	n/a	80.717
61.752	3.498	Pic2	Picture	4	Pain	2	6.281	n/a	n/a	86.519
65.25	2.006	Blank	Blank	4	Pain	n/a	4.275	n/a	n/a	90.018
71.531	n/a	ConfirmRating	Rate	4	Pain	2	n/a	3.758	37	96.298
71.55	5.57	ITI	Fixation+	5	No_Pain	n/a	7.77	n/a	n/a	96.318
77.137	3.498	Pic2	Picture	5	No_Pain	26	4.255	n/a	n/a	101.905
80.635	2.006	Blank	Blank	5	No_Pain	n/a	2.249	n/a	n/a	105.403
84.89	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	1.732	0	109.658
84.912	5.753	ITI	Fixation+	6	Pain	n/a	7.932	n/a	n/a	109.68
90.682	3.498	Pic2	Picture	6	Pain	12	4.417	n/a	n/a	115.45
94.18	2.006	Blank	Blank	6	Pain	n/a	2.411	n/a	n/a	118.948
98.597	n/a	ConfirmRating	Rate	6	Pain	12	n/a	1.894	80	123.365
98.623	4.476	ITI	Fixation+	7	Pain	n/a	8.159	n/a	n/a	123.391
103.116	3.498	Pic2	Picture	7	Pain	3	4.645	n/a	n/a	127.884
106.614	2.006	Blank	Blank	7	Pain	n/a	2.639	n/a	n/a	131.382
111.259	n/a	ConfirmRating	Rate	7	Pain	3	n/a	2.122	50	136.026
111.289	4.261	ITI	Fixation+	8	No_Pain	n/a	7.043	n/a	n/a	136.057
115.567	3.498	Pic2	Picture	8	No_Pain	30	3.528	n/a	n/a	140.334
119.065	2.006	Blank	Blank	8	No_Pain	n/a	1.522	n/a	n/a	143.832
122.593	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	1.005	0	147.36
122.613	5.189	ITI	Fixation+	9	Pain	n/a	8.681	n/a	n/a	147.38
127.818	3.498	Pic2	Picture	9	Pain	4	5.166	n/a	n/a	152.586
131.317	2.006	Blank	Blank	9	Pain	n/a	3.16	n/a	n/a	156.084
136.483	n/a	ConfirmRating	Rate	9	Pain	4	n/a	2.644	77	161.25
136.506	4.874	ITI	Fixation+	10	No_Pain	n/a	8.273	n/a	n/a	161.273
141.397	3.498	Pic2	Picture	10	No_Pain	28	4.759	n/a	n/a	166.164
144.895	2.006	Blank	Blank	10	No_Pain	n/a	2.753	n/a	n/a	169.662
149.653	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	2.236	0	174.421
149.686	4.46	ITI	Fixation+	11	Pain	n/a	7.74	n/a	n/a	174.453
154.162	3.498	Pic2	Picture	11	Pain	13	4.225	n/a	n/a	178.93
157.66	2.006	Blank	Blank	11	Pain	n/a	2.219	n/a	n/a	182.428
161.885	n/a	ConfirmRating	Rate	11	Pain	13	n/a	1.702	74	186.653
161.904	5.438	ITI	Fixation+	12	No_Pain	n/a	8.358	n/a	n/a	186.672
167.359	3.498	Pic2	Picture	12	No_Pain	32	4.843	n/a	n/a	192.126
170.857	2.006	Blank	Blank	12	No_Pain	n/a	2.837	n/a	n/a	195.625
175.7	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	2.32	0	200.468
175.731	4.194	ITI	Fixation+	13	Pain	n/a	9.188	n/a	n/a	200.499
179.942	3.498	Pic2	Picture	13	Pain	5	5.674	n/a	n/a	204.71
183.44	2.006	Blank	Blank	13	Pain	n/a	3.667	n/a	n/a	208.208
189.114	n/a	ConfirmRating	Rate	13	Pain	5	n/a	3.151	59	213.881
189.144	4.758	ITI	Fixation+	14	No_Pain	n/a	7.475	n/a	n/a	213.911
193.918	3.498	Pic2	Picture	14	No_Pain	21	3.96	n/a	n/a	218.686
197.416	2.006	Blank	Blank	14	No_Pain	n/a	1.954	n/a	n/a	222.184
201.377	n/a	ConfirmRating	Rate	14	No_Pain	21	n/a	1.438	0	226.144
201.395	4.526	ITI	Fixation+	15	No_Pain	n/a	7.845	n/a	n/a	226.163
205.938	3.498	Pic2	Picture	15	No_Pain	38	4.331	n/a	n/a	230.705
209.436	2.006	Blank	Blank	15	No_Pain	n/a	2.324	n/a	n/a	234.203
213.766	n/a	ConfirmRating	Rate	15	No_Pain	38	n/a	1.808	0	238.534
213.796	5.239	ITI	Fixation+	16	Pain	n/a	7.549	n/a	n/a	238.564
219.052	3.498	Pic2	Picture	16	Pain	16	4.034	n/a	n/a	243.819
222.55	2.006	Blank	Blank	16	Pain	n/a	2.028	n/a	n/a	247.317
226.584	n/a	ConfirmRating	Rate	16	Pain	16	n/a	1.511	87	251.352
226.612	5.239	ITI	Fixation+	17	No_Pain	n/a	9.943	n/a	n/a	251.379
231.867	3.498	Pic2	Picture	17	No_Pain	22	6.429	n/a	n/a	256.635
235.365	2.006	Blank	Blank	17	No_Pain	n/a	4.423	n/a	n/a	260.133
241.794	n/a	ConfirmRating	Rate	17	No_Pain	22	n/a	3.906	11	266.562
241.814	5.587	ITI	Fixation+	18	Pain	n/a	8.198	n/a	n/a	266.582
247.418	3.498	Pic2	Picture	18	Pain	8	4.684	n/a	n/a	272.186
250.916	2.006	Blank	Blank	18	Pain	n/a	2.678	n/a	n/a	275.684
255.6	n/a	ConfirmRating	Rate	18	Pain	8	n/a	2.161	45	280.368
255.625	5.769	ITI	Fixation+	19	Pain	n/a	8.134	n/a	n/a	280.392
261.41	3.498	Pic2	Picture	19	Pain	1	4.619	n/a	n/a	286.178
264.909	2.006	Blank	Blank	19	Pain	n/a	2.613	n/a	n/a	289.676
269.528	n/a	ConfirmRating	Rate	19	Pain	1	n/a	2.097	77	294.295
269.551	15.004	Rest	n/a	19	n/a	n/a	-15.027	n/a	n/a	294.318
284.571	4.675	ITI	Fixation+	20	No_Pain	n/a	6.964	n/a	n/a	309.339
289.263	3.498	Pic2	Picture	20	No_Pain	23	3.449	n/a	n/a	314.031
292.761	2.006	Blank	Blank	20	No_Pain	n/a	1.443	n/a	n/a	317.529
296.21	n/a	ConfirmRating	Rate	20	No_Pain	23	n/a	0.926	0	320.978
296.243	5.222	ITI	Fixation+	21	Pain	n/a	8.289	n/a	n/a	321.01
301.481	3.498	Pic2	Picture	21	Pain	10	4.774	n/a	n/a	326.249
304.98	2.006	Blank	Blank	21	Pain	n/a	2.769	n/a	n/a	329.747
309.754	n/a	ConfirmRating	Rate	21	Pain	10	n/a	2.252	81	334.522
309.771	5.488	ITI	Fixation+	22	No_Pain	n/a	8.089	n/a	n/a	334.538
315.275	3.498	Pic2	Picture	22	No_Pain	36	4.575	n/a	n/a	340.043
318.773	2.006	Blank	Blank	22	No_Pain	n/a	2.569	n/a	n/a	343.541
323.348	n/a	ConfirmRating	Rate	22	No_Pain	36	n/a	2.052	0	348.115
323.365	5.189	ITI	Fixation+	23	Pain	n/a	8.315	n/a	n/a	348.133
328.571	3.498	Pic2	Picture	23	Pain	11	4.8	n/a	n/a	353.339
332.069	2.006	Blank	Blank	23	Pain	n/a	2.794	n/a	n/a	356.837
336.87	n/a	ConfirmRating	Rate	23	Pain	11	n/a	2.278	59	361.637
336.894	5.421	ITI	Fixation+	24	Pain	n/a	7.632	n/a	n/a	361.661
342.332	3.498	Pic2	Picture	24	Pain	17	4.118	n/a	n/a	367.099
345.83	2.006	Blank	Blank	24	Pain	n/a	2.112	n/a	n/a	370.597
349.947	n/a	ConfirmRating	Rate	24	Pain	17	n/a	1.595	81	374.715
349.974	5.869	ITI	Fixation+	25	No_Pain	n/a	7.711	n/a	n/a	374.742
355.86	3.498	Pic2	Picture	25	No_Pain	31	4.196	n/a	n/a	380.628
359.358	2.006	Blank	Blank	25	No_Pain	n/a	2.19	n/a	n/a	384.126
363.554	n/a	ConfirmRating	Rate	25	No_Pain	31	n/a	1.673	0	388.322
363.586	5.769	ITI	Fixation+	26	Pain	n/a	10.503	n/a	n/a	388.353
369.372	3.498	Pic2	Picture	26	Pain	18	6.988	n/a	n/a	394.139
372.87	2.006	Blank	Blank	26	Pain	n/a	4.982	n/a	n/a	397.637
379.858	n/a	ConfirmRating	Rate	26	Pain	18	n/a	4.465	80	404.626
379.883	4.377	ITI	Fixation+	27	No_Pain	n/a	6.828	n/a	n/a	404.65
384.276	3.498	Pic2	Picture	27	No_Pain	33	3.314	n/a	n/a	409.044
387.774	2.006	Blank	Blank	27	No_Pain	n/a	1.308	n/a	n/a	412.542
391.088	n/a	ConfirmRating	Rate	27	No_Pain	33	n/a	0.791	0	415.856
391.106	5.04	ITI	Fixation+	28	No_Pain	n/a	7.67	n/a	n/a	415.874
396.163	3.498	Pic2	Picture	28	No_Pain	40	4.155	n/a	n/a	420.931
399.661	2.006	Blank	Blank	28	No_Pain	n/a	2.149	n/a	n/a	424.429
403.817	n/a	ConfirmRating	Rate	28	No_Pain	40	n/a	1.633	0	428.584
