onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.007	4.377	ITI	Fixation+	0	No_Pain	n/a	17.084	n/a	n/a	33.02
4.4	3.498	Pic2	Picture	0	No_Pain	24	13.569	n/a	n/a	37.413
7.898	2.006	Blank	Blank	0	No_Pain	n/a	11.563	n/a	n/a	40.911
21.467	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	11.047	35	54.48
21.493	5.272	ITI	Fixation+	1	No_Pain	n/a	9.24	n/a	n/a	54.506
26.782	3.498	Pic2	Picture	1	No_Pain	25	5.726	n/a	n/a	59.794
30.28	2.006	Blank	Blank	1	No_Pain	n/a	3.72	n/a	n/a	63.293
36.005	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	3.203	58	69.018
36.033	4.078	ITI	Fixation+	2	Pain	n/a	14.087	n/a	n/a	69.046
40.127	3.498	Pic2	Picture	2	Pain	19	10.572	n/a	n/a	73.14
43.626	2.006	Blank	Blank	2	Pain	n/a	8.566	n/a	n/a	76.639
54.198	n/a	ConfirmRating	Rate	2	Pain	19	n/a	8.049	56	87.211
54.219	4.957	ITI	Fixation+	3	No_Pain	n/a	15.766	n/a	n/a	87.232
59.193	3.498	Pic2	Picture	3	No_Pain	37	12.251	n/a	n/a	92.206
62.691	2.006	Blank	Blank	3	No_Pain	n/a	10.245	n/a	n/a	95.704
74.943	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	9.729	37	107.956
74.96	4.675	ITI	Fixation+	4	Pain	n/a	9.133	n/a	n/a	107.972
79.651	3.498	Pic2	Picture	4	Pain	2	5.618	n/a	n/a	112.664
83.15	2.006	Blank	Blank	4	Pain	n/a	3.612	n/a	n/a	116.162
88.768	n/a	ConfirmRating	Rate	4	Pain	2	n/a	3.095	50	121.781
88.786	5.454	ITI	Fixation+	5	No_Pain	n/a	11.7	n/a	n/a	121.799
94.257	3.498	Pic2	Picture	5	No_Pain	26	8.185	n/a	n/a	127.27
97.756	2.006	Blank	Blank	5	No_Pain	n/a	6.179	n/a	n/a	130.768
105.94	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	5.662	33	138.953
105.962	4.609	ITI	Fixation+	6	Pain	n/a	13.732	n/a	n/a	138.975
110.588	3.498	Pic2	Picture	6	Pain	12	10.218	n/a	n/a	143.6
114.086	2.006	Blank	Blank	6	Pain	n/a	8.212	n/a	n/a	147.099
124.303	n/a	ConfirmRating	Rate	6	Pain	12	n/a	7.695	17	157.316
124.331	4.625	ITI	Fixation+	7	Pain	n/a	15.961	n/a	n/a	157.344
128.973	3.498	Pic2	Picture	7	Pain	3	12.446	n/a	n/a	161.986
132.472	2.006	Blank	Blank	7	Pain	n/a	10.44	n/a	n/a	165.484
144.918	n/a	ConfirmRating	Rate	7	Pain	3	n/a	9.923	48	177.931
144.939	4.725	ITI	Fixation+	8	No_Pain	n/a	10.201	n/a	n/a	177.952
149.68	3.498	Pic2	Picture	8	No_Pain	30	6.686	n/a	n/a	182.693
153.178	2.006	Blank	Blank	8	No_Pain	n/a	4.68	n/a	n/a	186.191
159.865	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	4.163	23	192.878
159.893	5.952	ITI	Fixation+	9	Pain	n/a	17.521	n/a	n/a	192.906
165.861	3.498	Pic2	Picture	9	Pain	4	14.006	n/a	n/a	198.874
169.359	2.006	Blank	Blank	9	Pain	n/a	12.0	n/a	n/a	202.372
183.366	n/a	ConfirmRating	Rate	9	Pain	4	n/a	11.483	63	216.379
183.385	5.305	ITI	Fixation+	10	No_Pain	n/a	7.889	n/a	n/a	216.398
188.707	3.498	Pic2	Picture	10	No_Pain	28	4.374	n/a	n/a	221.72
192.205	2.006	Blank	Blank	10	No_Pain	n/a	2.368	n/a	n/a	225.218
196.579	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	1.852	24	229.592
196.599	4.261	ITI	Fixation+	11	Pain	n/a	14.54	n/a	n/a	229.611
200.876	3.498	Pic2	Picture	11	Pain	13	11.025	n/a	n/a	233.889
204.374	2.006	Blank	Blank	11	Pain	n/a	9.019	n/a	n/a	237.387
215.399	n/a	ConfirmRating	Rate	11	Pain	13	n/a	8.503	57	248.412
215.432	4.228	ITI	Fixation+	12	No_Pain	n/a	8.343	n/a	n/a	248.445
219.676	3.498	Pic2	Picture	12	No_Pain	32	4.828	n/a	n/a	252.689
223.174	2.006	Blank	Blank	12	No_Pain	n/a	2.822	n/a	n/a	256.187
228.002	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	2.306	30	261.015
228.032	5.653	ITI	Fixation+	13	Pain	n/a	11.434	n/a	n/a	261.045
233.702	3.498	Pic2	Picture	13	Pain	5	7.919	n/a	n/a	266.715
237.2	2.006	Blank	Blank	13	Pain	n/a	5.913	n/a	n/a	270.213
